id_str	TWEET	LABEL	preprocessing_C
1103950833702633472	@jlsicre Pero sin que el nacionalismo perjudique al PSOE aupando al PP no creo que haya solución. Es lo único que le haría colaborar al PSOE en la solución.  ¿Cómo hacer frente al nacionalismo obligatorio? https://t.co/Am44MU8rRl  Sin eso seguiremos como siempre. https://t.co/BJP70blEHK	FAVOR	jlsicre Pero sin que el nacionalismo perjudique al PSOE aupando al PP no creo que haya solución Es lo único que le haría colaborar al PSOE en la solución Cómo hacer frente al nacionalismo obligatorio Sin eso seguiremos como siempre
1103014460917272576	señor @sanchezcastejon @PSOE Que unos #Mineros lleven días encerrados defendiendo su empleo en el #PozoSantiago de #Asturias les importa?. Reconviertan mejor sus cerebros🤔. #SiguemeYTeSigoVOX #EspañaViva #YoVotoVox #EleccionesGenerales28A #SanchezGameOver https://t.co/TGje9hca1t	AGAINST	señor sanchezcastejon PSOE Que unos Mineros lleven días encerrados defendiendo su empleo en el PozoSantiago de Asturias les importa Reconviertan mejor sus cerebros🤔 SiguemeYTeSigoVOX EspañaViva YoVotoVox EleccionesGenerales28A SanchezGameOver
1093267757846585344	? Sánchez dialoga con los GOLPISTAS con una lluvia de millones ROBADOS a todos los ESPAÑOLES.  El impostor llegó a Cataluña con 1.400 millones €(para Mossos e infraestructuras) para seguir en Moncloa a pesar de que los golpistas le advertían que ellos seguirían con el procés.? https://t.co/VK5a2sumQg	AGAINST	 Sánchez dialoga con los GOLPISTAS con una lluvia de millones ROBADOS a todos los ESPAÑOLES El impostor llegó a Cataluña con 1400 millones para Mossos e infraestructuras para seguir en Moncloa a pesar de que los golpistas le advertían que ellos seguirían con el procés
1098889887800016906	[VÍDEO] Así se encaró un grupo de independentistas a los Mossos:  Cuando hayan atentados, ya os volveremos a poner claveles, ya  https://t.co/c8M1S20bnO	AGAINST	VÍDEO Así se encaró un grupo de independentistas a los Mossos Cuando hayan atentados ya os volveremos a poner claveles ya
1093256994255982598	@PPopular Esto si que es TRADICIÓN #siemprePSOE #ElGobiernoDeLaDignidad La Guardia Civil confirma la financiación ilegal del PP de Aguirre diez años después de revelarlo 'Público' https://t.co/eZxJXbv73g	FAVOR	PPopular Esto si que es TRADICIÓN siemprePSOE ElGobiernoDeLaDignidad La Guardia Civil confirma la financiación ilegal del PP de Aguirre diez años después de revelarlo Público
1098854597198823424	Un grupo de separatistas (4 gatos) corta el tráfico de la segunda avenida más importante de toda España al grito de  español el que no vote . ¿Esto se permitiría en cualquier otro país del planeta? ¿Hay derecho?  ESTO YA NO HAY QUIEN LO AGUANTE. https://t.co/Jjlh4AcSDB	AGAINST	Un grupo de separatistas 4 gatos corta el tráfico de la segunda avenida más importante de toda España al grito de español el que no vote  Esto se permitiría en cualquier otro país del planeta Hay derecho ESTO YA NO HAY QUIEN LO AGUANTE
1103700343987294213	RT @BartolomeMari: 👏👏👏👏👏👏 Fiscalía investiga el acoso 'indepe' a la secretaria judicial del 20S https://t.co/sKoVYqfPB1	AGAINST	RT BartolomeMari 👏👏👏👏👏👏 Fiscalía investiga el acoso indepe a la secretaria judicial del 20S
1092184050448691200	España le pilla lejos a @JordiEvole además es una Democracia Plena que reparte democracia a todo el mundo y a otras galaxias. ¿O dudas de esto?¿Eres antiEspaña? ?? https://t.co/pPtHQIRIhk	FAVOR	España le pilla lejos a JordiEvole además es una Democracia Plena que reparte democracia a todo el mundo y a otras galaxias O dudas de estoEres antiEspaña 
1093276410905534473	@larjartito @Negansio @Afayaiva @eduardowsg @Enrique56119835 @irka_marla @javilin7 @ManuelNuezAguil @JavierArocaA @DaniMateoAgain Es extrapolable a España .. ..Me hace gracia cuando vascos y catalanes hablan de independencia .. ..Dos millones de musulmanes en España. De esos dos millones, un millón esta en Cataluña, y en-crecendo Los catalanes van a desaparecer... ..Y detrás  van los vascos .. ?? https://t.co/J7oh40vOsb	AGAINST	larjartito Negansio Afayaiva eduardowsg Enrique56119835 irkamarla javilin7 ManuelNuezAguil JavierArocaA DaniMateoAgain Es extrapolable a España  Me hace gracia cuando vascos y catalanes hablan de independencia  Dos millones de musulmanes en España De esos dos millones un millón esta en Cataluña y encrecendo Los catalanes van a desaparecer Y detrás van los vascos  
1098895611712155649	*Tengo miedo de aquéllos que deberían protegerme *Tengo miedo a manifestarme pacíficamente *Tengo miedo a votar *Tengo miedo a twittear y decir lo que pienso *Tengo miedo a llevar un lazo amarillo *Tengo miedo a ser independentista *Tengo miedo a hablar catalán #VagaGeneral21F	FAVOR	Tengo miedo de aquéllos que deberían protegerme Tengo miedo a manifestarme pacíficamente Tengo miedo a votar Tengo miedo a twittear y decir lo que pienso Tengo miedo a llevar un lazo amarillo Tengo miedo a ser independentista Tengo miedo a hablar catalán VagaGeneral21F
1044510116261896192	@AntonioMaestre Ya, bueno, claro, ningún partido. Lo único especial que tengo es tener que ir al Tribunal Supremo por defender un referéndum. Blanquea esta vergüenza como quieras.	FAVOR	AntonioMaestre Ya bueno claro ningún partido Lo único especial que tengo es tener que ir al Tribunal Supremo por defender un referéndum Blanquea esta vergüenza como quieras
1099267439643242497	En la Republica Catalana los presidentes de organizacciones particulares deciden sobre el bien y el mal. Puro fascismo https://t.co/PG2xPXKO2E	AGAINST	En la Republica Catalana los presidentes de organizacciones particulares deciden sobre el bien y el mal Puro fascismo
1099208487081517056	#Pensamiento  El gran obstáculo en Cataluña no es la falta de una vía de diálogo con el Gobierno español, sino la incapacidad interna del nacionalismo para saber qué se quiere . Opina @mmcias https://t.co/lytTH2thcq	AGAINST	Pensamiento El gran obstáculo en Cataluña no es la falta de una vía de diálogo con el Gobierno español sino la incapacidad interna del nacionalismo para saber qué se quiere  Opina mmcias
1097735922249097216	El PP se presenta con el lema “senadores por el 155” y el PSOE estudia una oferta de Compromís para frenar la mayoría de los populares @luisbalg https://t.co/Us7oyJKcka	NEUTRAL	El PP se presenta con el lema senadores por el 155 y el PSOE estudia una oferta de Compromís para frenar la mayoría de los populares luisbalg
1039612353917202434	#Diada2018 este video es gravísimo !!!!!  Ese hombre no es un preso político, pasó por la cárcel por TERRORISMO, matandi con una bomba a una persona con la organización TERRORISTA Terra Lliure !!!!!! #TV3manipula   Difunde si te indigna !!!!! #Vergonya  #Catalunya https://t.co/TL3SEy2aU7	AGAINST	Diada2018 este video es gravísimo  Ese hombre no es un preso político pasó por la cárcel por TERRORISMO matandi con una bomba a una persona con la organización TERRORISTA Terra Lliure  TV3manipula Difunde si te indigna  Vergonya Catalunya
1098948878534172673	@pegaso6038 Claro, dejaré de ser culé y asunto resuelto!!!	NEUTRAL	pegaso6038 Claro dejaré de ser culé y asunto resuelto
1103032045029261317	Algunos lectores han señalado el uso de gases lacrimógenos el 1 de octubre en Aiguaviva. Aquí el vídeo de ese momento. Cinco segundos para entrar por la puerta. Via @europapress  https://t.co/9Ei9hph7DL	AGAINST	Algunos lectores han señalado el uso de gases lacrimógenos el 1 de octubre en Aiguaviva Aquí el vídeo de ese momento Cinco segundos para entrar por la puerta Via europapress
1102873551307239424	El Gobierno de Rajoy ofrecio a Puigdemont una consulta simulada para sortear el veto judicial al referéndum ilegal. Primero la intermediacion de urkullu, el relator, ahora el ofrecimiento de un referéndum simulado y en diferido. La herencia de Rajoy no es buena ni para Casado.	AGAINST	El Gobierno de Rajoy ofrecio a Puigdemont una consulta simulada para sortear el veto judicial al referéndum ilegal Primero la intermediacion de urkullu el relator ahora el ofrecimiento de un referéndum simulado y en diferido La herencia de Rajoy no es buena ni para Casado
1098003324673118208	#SiguemeYTeSigoVOX  ¿Estamos todos o falta alguien?  1. Hacer #RT 2. Seguir a los que retuitean 3. Sigue a quien te siga! 4. Escribe un nuevo tuit con el hashtag #SiguemeYTeSigoVOX   #PorEspaña  #EspañaViva  @vox_es	AGAINST	SiguemeYTeSigoVOX Estamos todos o falta alguien 1 Hacer RT 2 Seguir a los que retuitean 3 Sigue a quien te siga 4 Escribe un nuevo tuit con el hashtag SiguemeYTeSigoVOX PorEspaña EspañaViva voxes
1099344778016317441	Y le pagan en Tv3 por decir este tipo de sandeces (y mucho, y solo a los no separatistas) : despreciable , intolerable la falta de respeto, educación además de poca gracia https://t.co/ZkOuecmiWy	AGAINST	Y le pagan en Tv3 por decir este tipo de sandeces y mucho y solo a los no separatistas  despreciable  intolerable la falta de respeto educación además de poca gracia
1099030865101930496	Hoy se conmemora 111 años del natalicio del ideólogo de la democracia venezolana el Presidente Rómulo Betancourt, fundador del instrumento más antiimperialista del mundo, la OPEP, autor del libro Venezuela Política y Petróleo; líder fundador de @ADemocratica y gran venezolano https://t.co/q0Yi5fLe3z	NEUTRAL	Hoy se conmemora 111 años del natalicio del ideólogo de la democracia venezolana el Presidente Rómulo Betancourt fundador del instrumento más antiimperialista del mundo la OPEP autor del libro Venezuela Política y Petróleo líder fundador de ADemocratica y gran venezolano
1103468385843712000	@arpon_afilado @FiloPolitics Ya te has ido por las ramas. No es bueno para España, que lo primero que se le venga a la cabeza a media Europa cuando ven Catalunya es: población reprimida por celebrar un referéndum, bastión antifascista a favor de la diversidad, que reacciona ante la España intransigente	FAVOR	arponafilado FiloPolitics Ya te has ido por las ramas No es bueno para España que lo primero que se le venga a la cabeza a media Europa cuando ven Catalunya es población reprimida por celebrar un referéndum bastión antifascista a favor de la diversidad que reacciona ante la España intransigente
1099030368781516801	#ApuntaMiNombreVox Y el de todas mis compañeras y compañeros  que participamos todos los martes a partir de las 20 con @MartesPodemos #StopBasuraMachista https://t.co/huXLWhlezw	FAVOR	ApuntaMiNombreVox Y el de todas mis compañeras y compañeros que participamos todos los martes a partir de las 20 con MartesPodemos StopBasuraMachista
1097621784675799040	Populismo y extremo nacionalismo son bienvenidos en el Parlamento Europeo , afirma Puigdemont tras conocer que Vox dará una conferencia en la Eurocámara  https://t.co/F3AkvusH5f	AGAINST	Populismo y extremo nacionalismo son bienvenidos en el Parlamento Europeo  afirma Puigdemont tras conocer que Vox dará una conferencia en la Eurocámara
1092129155515379710	Pintura y huevos contra la fiscalía superior de Catalunya por parte de los CDR y la CUP siguiendo las directrices de Quim Torra. Qué se puede esperar cuando es el propio govern, trufado de tarados, el que incentiva la kaleborroka... https://t.co/QNTwGV7wRp	AGAINST	Pintura y huevos contra la fiscalía superior de Catalunya por parte de los CDR y la CUP siguiendo las directrices de Quim Torra Qué se puede esperar cuando es el propio govern trufado de tarados el que incentiva la kaleborroka
1103094259392098304	MARCHA INGRATA. El dirígente del PSUV y usurpador de la presidencia, en gesto de ingratitud y confiado en los montajes que le hace VTV para q se vea  burdegente , convoca a una marcha el viernes contra 4 años del Decreto Obama, quien bastante le perdonó la vida.Trump es otra cosa	NEUTRAL	MARCHA INGRATA El dirígente del PSUV y usurpador de la presidencia en gesto de ingratitud y confiado en los montajes que le hace VTV para q se vea burdegente  convoca a una marcha el viernes contra 4 años del Decreto Obama quien bastante le perdonó la vidaTrump es otra cosa
1097777741401870337	Como sigue la burrada del prucés, continúan perdiendo empresas, aunque los separatistas digan que no.    La textil G-Star Raw y otras 32 empresas se van de Cataluña   https://t.co/tjXbvqPfkA	AGAINST	Como sigue la burrada del prucés continúan perdiendo empresas aunque los separatistas digan que no La textil GStar Raw y otras 32 empresas se van de Cataluña
1093069947624931328	La TV pública vasca ETB, emitirá un documental este domingo llamado: La cara B del ejército español, donde destapará corrupción en el Ejército  de mandos militares y políticos   https://t.co/v1vEvmPQIm	FAVOR	La TV pública vasca ETB emitirá un documental este domingo llamado La cara B del ejército español donde destapará corrupción en el Ejército de mandos militares y políticos
10921290119149811e+18	@GorkaKB A los exiliados sí. La broma fea de Puigdemont y la mejor película extranjera.	FAVOR	GorkaKB A los exiliados sí La broma fea de Puigdemont y la mejor película extranjera
1102623369822986241	- ¿Está Torrent diciendo que  por mucho que se juzgue aquí a estos doce demócratas  ellos van a seguir con el proceso?  - Sí, lo está diciendo.  #JuicioProces	AGAINST	 Está Torrent diciendo que por mucho que se juzgue aquí a estos doce demócratas ellos van a seguir con el proceso  Sí lo está diciendo JuicioProces
1103543648761925633	#VOX habla de las Navas de Tolosa (1212) para mostrar su #Islamofobia pero no recuerda la represión sufrida por las mujeres hasta 1931 Ni como el #ranquismo #machista las encerró en casa, como ellos querían! #Nopasaran #8M #8M2019 #8MarzoHuelgaFeminista https://t.co/9w2tT6jPU5	FAVOR	VOX habla de las Navas de Tolosa 1212 para mostrar su Islamofobia pero no recuerda la represión sufrida por las mujeres hasta 1931 Ni como el ranquismo machista las encerró en casa como ellos querían Nopasaran 8M 8M2019 8MarzoHuelgaFeminista
1102853314692161536	“No hay ningún mandato electoral que pueda legitimar el incumplimiento de la ley”. Mare meva. Això s’ho creuen de debó? #JudiciALesUrnes #FreeTothom	FAVOR	No hay ningún mandato electoral que pueda legitimar el incumplimiento de la ley Mare meva Això sho creuen de debó JudiciALesUrnes FreeTothom
1102705042912628736	Este es el nivel de los socios de pedrosanchez. No hace falta independentistas para poner en jale el  estado de derecho: La suma de pedrosanchez y podemospartido bastaría para cargárselo. https://t.co/Yp7CdsyCeL	AGAINST	Este es el nivel de los socios de pedrosanchez No hace falta independentistas para poner en jale el estado de derecho La suma de pedrosanchez y podemospartido bastaría para cargárselo
1102608417930338305	El presidente del Parlament, Roger Torrent, dice que la declaración de independencia solo buscaba forzar una negociación https://t.co/rbBlxYBuLt	FAVOR	El presidente del Parlament Roger Torrent dice que la declaración de independencia solo buscaba forzar una negociación
1092084042449616900	La pérdida de la Agencia Europea del Medicamento ha sido un error de bulto achacable al sectarismo de unos políticos, que han demostrado desconocer la profundidad de nuestro tejido industrial, marcado por la moderna revolución científico-técnica   https://t.co/eNkV4j7Jzj	AGAINST	La pérdida de la Agencia Europea del Medicamento ha sido un error de bulto achacable al sectarismo de unos políticos que han demostrado desconocer la profundidad de nuestro tejido industrial marcado por la moderna revolución científicotécnica
1097744882888790016	@ikaitor O sea que cuando se organizan las consultas populares para la república, también te pueden meter a la cárcel? https://t.co/WJcx3AuBvs	FAVOR	ikaitor O sea que cuando se organizan las consultas populares para la república también te pueden meter a la cárcel
1093046123139424256	El TSJC acusa de  irresponsable  al fiscal del 'caso Trapero' por cuestionar la imparcialidad de los tribunales catalanes https://t.co/TAwR66UU92 #procés #1O	AGAINST	El TSJC acusa de irresponsable al fiscal del caso Trapero por cuestionar la imparcialidad de los tribunales catalanes procés 1O
1095947469656068096	#VotanNO a:  ?Supresión del copago farmacéutico.  ?Aumento de 60% de las prestaciones de la Ley de Dependencia.  ?Ampliación del permiso de paternidad a 8 semanas. Universalización de la educación de 0 a 3 años.  ?Subsidio de desempleo para personas mayores de 52 años. https://t.co/6xFdq1LIoi	FAVOR	VotanNO a Supresión del copago farmacéutico Aumento de 60 de las prestaciones de la Ley de Dependencia Ampliación del permiso de paternidad a 8 semanas Universalización de la educación de 0 a 3 años Subsidio de desempleo para personas mayores de 52 años
1103179232526680064	9. Nada más atreverse el agente a apartar la mesa, los votantes separatistas ya tienen las manos alzadas en señal de protesta… https://t.co/z8L5OuZmwY	AGAINST	9 Nada más atreverse el agente a apartar la mesa los votantes separatistas ya tienen las manos alzadas en señal de protesta
1102956724485570560	Vox NO es un partido de extrema derecha,es un partido con sentido común, que propone que la leyes sensatas, como q se aplique la ley a todos por igual, con independencia del sexo,.. #VoxExtremaNecesidad #EspañaViva #PorEspaña #SiguemeYTeSigoVOX	AGAINST	Vox NO es un partido de extrema derechaes un partido con sentido común que propone que la leyes sensatas como q se aplique la ley a todos por igual con independencia del sexo VoxExtremaNecesidad EspañaViva PorEspaña SiguemeYTeSigoVOX
1102458861531918336	de Junqueras, ha sido la declaración más pura y desinteresada, y de mayor profundidad, de todas las que he visto de momento en este juicio. Me quito también el sombrero ante las declaraciones del Lehendakari Urkullu y la Alcaldesa adacolau. De todos los políticos que han pasado...	FAVOR	de Junqueras ha sido la declaración más pura y desinteresada y de mayor profundidad de todas las que he visto de momento en este juicio Me quito también el sombrero ante las declaraciones del Lehendakari Urkullu y la Alcaldesa adacolau De todos los políticos que han pasado
1095977026920493058	RT @INTERcids: El #SEPRONA asesta un duro golpe al trafico ilegal de especies https://t.co/rbhPoEGh7F #GuardiaCivil #CITES #TIFIES	FAVOR	RT INTERcids El SEPRONA asesta un duro golpe al trafico ilegal de especies GuardiaCivil CITES TIFIES
1093229492032757766	Manifestarte contra Catalunya, el 20% del PIB de España, y no contra la corrupción que les cuesta cada año más de 90.000 millones de euros -cuatro veces el presupuesto anual destinado a los subsidios para desempleados y el doble de la inversión en educación. #ThisIsTheRealSpain	FAVOR	Manifestarte contra Catalunya el 20 del PIB de España y no contra la corrupción que les cuesta cada año más de 90000 millones de euros cuatro veces el presupuesto anual destinado a los subsidios para desempleados y el doble de la inversión en educación ThisIsTheRealSpain
1099278514203840517	El Defensor del Pueblo denunciará a @QuimTorraiPla por el adoctrinamiento que niega  la inepta y sectaria  @CelaaIsabel #Elecciones2019VotoDerechas #28abrilElecciones #155YaCataluña https://t.co/zxuuS4cu7d	AGAINST	El Defensor del Pueblo denunciará a QuimTorraiPla por el adoctrinamiento que niega la inepta y sectaria CelaaIsabel Elecciones2019VotoDerechas 28abrilElecciones 155YaCataluña
1098001631763927041	Una de las virtudes del proces es que le ha quitado la careta al independentismo Joven exvotante de ERC #LaSilenciosaCat  https://t.co/T6ElZKbZbL	AGAINST	Una de las virtudes del proces es que le ha quitado la careta al independentismo Joven exvotante de ERC LaSilenciosaCat
1098973414205865984	🔴 Soldados disparan a civiles en la frontera entre Venezuela y Brasil https://t.co/wtbQVm5Oji	NEUTRAL	🔴 Soldados disparan a civiles en la frontera entre Venezuela y Brasil
1103004898503860224	@danielsirera @goslum Qué barbaridad!! Y todo así. Qué si observadores internacionales y luego son ONG catalanas, que si la ONU denuncia y es una ONG de Sri Lanka. Estos indepes no tienen escrúpulos y siguen la máxima de calumnia que algo queda	AGAINST	danielsirera goslum Qué barbaridad Y todo así Qué si observadores internacionales y luego son ONG catalanas que si la ONU denuncia y es una ONG de Sri Lanka Estos indepes no tienen escrúpulos y siguen la máxima de calumnia que algo queda
1098843937102589952	Por decir públicamente que @Santi_ABASCAL cuenta con mi confianza, apoyo y mi voto; he perdido seguidores en Twitter; incluido un periodista. Estos son los que se autodenominan “demócratas”... ¡Me reafirmo en mi tuit! #EspañaViva #MiVotoParaVox #VOX #VoxAvanza #SíguemeYTeSigoVOX	AGAINST	Por decir públicamente que SantiABASCAL cuenta con mi confianza apoyo y mi voto he perdido seguidores en Twitter incluido un periodista Estos son los que se autodenominan demócratas Me reafirmo en mi tuit EspañaViva MiVotoParaVox VOX VoxAvanza SíguemeYTeSigoVOX
1102971427240755200	RT @MIQUELLARA:  La fiscalía afinaría  Coronel Pérez de los Cobos.🤔 Fairy Millo #judici1O  #JudiciDeLaVergonya  #JudiciTV3CatRàdio  https:/…	FAVOR	RT MIQUELLARA La fiscalía afinaría Coronel Pérez de los Cobos🤔 Fairy Millo judici1O JudiciDeLaVergonya JudiciTV3CatRàdio
1044354402574888960	@Culopato1 También es verdad que China no es un modelo de democracia. En fi, a pencar!	FAVOR	Culopato1 También es verdad que China no es un modelo de democracia En fi a pencar
1096147849832734721	RT @AnnaMarz_: La Sonoko ha dit: “Sembles en Nadal”??? Lol!! 😂😂 #DetectiuConan3XL	NEUTRAL	RT AnnaMarz La Sonoko ha dit Sembles en Nadal Lol 😂😂 DetectiuConan3XL
1102618038858334208	VÍDEO:  Torrent dice ante el tribunal del 'procés' que volverá a votar en un eventual #referéndum https://t.co/Z9NQ6W4bjY #JuicioProces https://t.co/o2laNaXk2y	FAVOR	VÍDEO Torrent dice ante el tribunal del procés que volverá a votar en un eventual referéndum JuicioProces
1099384311512469509	@Sniper_Investor @nosocuntrol @InesArrimadas @CiudadanosCs @Albert_Rivera Claro pero es que los indepes resulta que también vivimos en Catalunya y somos catalanes y si habla en contra nuestra ya no está haciendo política para todos lo entiendes?? Le pueden gustar nuestras ideas o no pero si quiere respeto tiene que respetar también lo que no le gusta.	FAVOR	SniperInvestor nosocuntrol InesArrimadas CiudadanosCs AlbertRivera Claro pero es que los indepes resulta que también vivimos en Catalunya y somos catalanes y si habla en contra nuestra ya no está haciendo política para todos lo entiendes Le pueden gustar nuestras ideas o no pero si quiere respeto tiene que respetar también lo que no le gusta
1096021187019329537	@AlexMegas4 @pardodevera Para el PSOE también es prioritaria la Unidad de España, más que el bien estar de sus votantes...osea, que pintamos nosotras ahí?  NO autorizar un referéndum, ha sido más importante que sus  propios presupuestos.  Pues bueno, pues vale. Adiós.	FAVOR	AlexMegas4 pardodevera Para el PSOE también es prioritaria la Unidad de España más que el bien estar de sus votantesosea que pintamos nosotras ahí NO autorizar un referéndum ha sido más importante que sus propios presupuestos Pues bueno pues vale Adiós
1098946130992398336	ENCONTRO NACIONAL DE PROFESSORES DE JORNALISMO  https://t.co/wbPeZwgT5J	NEUTRAL	ENCONTRO NACIONAL DE PROFESSORES DE JORNALISMO
1096167083493261313	Estimado @Antonio_Tajani si como presidente del Parlamento Europeo permite usted que el fugado español Puigdemont entre en ese espacio que representa a España ?? entre otros estados, estará usted atentando contra la soberanía de uno de los estados que permite que exista la #UE	AGAINST	Estimado AntonioTajani si como presidente del Parlamento Europeo permite usted que el fugado español Puigdemont entre en ese espacio que representa a España  entre otros estados estará usted atentando contra la soberanía de uno de los estados que permite que exista la UE
1091900009627480060	Trump plantea la crisis venezolana como un aviso a Rusia y a China: América Latina es su área de influencia https://t.co/mUjlz5h7JX	NEUTRAL	Trump plantea la crisis venezolana como un aviso a Rusia y a China América Latina es su área de influencia
1093160803115679750	Como alguien que no esta a favor del separatismo, puede ser de un equipo como el @FCBarcelona_es que ampara, y da cobijo a los separatistas e independentistas más radicales. Justamente, eso es lo que hizo que dejase de ser culé en mi pubertad! https://t.co/WuLW2Mxx8s	AGAINST	Como alguien que no esta a favor del separatismo puede ser de un equipo como el FCBarcelonaes que ampara y da cobijo a los separatistas e independentistas más radicales Justamente eso es lo que hizo que dejase de ser culé en mi pubertad
1099443988648607744	Ministério de Damares é acusado de impedir inspeção contra torturas em presídios do Ceará.  É a primeira vez desde a criação do Sistema Nacional de Prevenção e Combate à Tortura que uma inspeção dos peritos é censurada pelo Governo Federal.  https://t.co/ej1DV2afOR	NEUTRAL	Ministério de Damares é acusado de impedir inspeção contra torturas em presídios do Ceará É a primeira vez desde a criação do Sistema Nacional de Prevenção e Combate à Tortura que uma inspeção dos peritos é censurada pelo Governo Federal
1102885350073139202	Los contratos que se firmen tomarán en consideración el incremento del IPC para fijar el aumento de la renta https://t.co/JfmDZqF2mV	NEUTRAL	Los contratos que se firmen tomarán en consideración el incremento del IPC para fijar el aumento de la renta
1102828429928484874	💻Internet y las nuevas tecnologías han dejado de ser aliados de la democracia.   ▶️@RJaureguiA analiza en el @Europarl_ES la amenaza de las #FakeNews para los sistemas democráticos. https://t.co/JmE1BGpMAP	AGAINST	💻Internet y las nuevas tecnologías han dejado de ser aliados de la democracia ▶️RJaureguiA analiza en el EuroparlES la amenaza de las FakeNews para los sistemas democráticos
1045950701032148993	29/09/18 @sanchezcastejon @meritxell_batet @desdelamoncloa @justiciagob @PoderJudicialEs @fiscal_es Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners, Puig de les Basses y Mas d'Enric #FreeTothom #LlibertatPresosPolítics 🎗 https://t.co/CXSpKOrQ12	FAVOR	290918 sanchezcastejon meritxellbatet desdelamoncloa justiciagob PoderJudicialEs fiscales Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners Puig de les Basses y Mas dEnric FreeTothom LlibertatPresosPolítics 🎗
1103396706094379009	Observadores internacionales sobre los presos políticos: “Llegan a la cárcel a media noche, cuando ya no hay cena caliente ni tampoco posibilidad de ducharse” https://t.co/EEtmqKbANn	FAVOR	Observadores internacionales sobre los presos políticos Llegan a la cárcel a media noche cuando ya no hay cena caliente ni tampoco posibilidad de ducharse
1097772100113391616	Desde la intentona golpista de julio de 2016, más de 8.500 miembros de las Fuerzas Armadas, entre ellos 150 generales, han sido expulsados de sus cargos https://t.co/5Z8DfkfEhS	NEUTRAL	Desde la intentona golpista de julio de 2016 más de 8500 miembros de las Fuerzas Armadas entre ellos 150 generales han sido expulsados de sus cargos
1096109188755935233	@Airatarra @MediterraneoDGT Típico indepe: amo a toda la humanidad menos a los que no piensan como yo, que por supuesto, son siempre malos malísimos y fachas fachísimos	AGAINST	Airatarra MediterraneoDGT Típico indepe amo a toda la humanidad menos a los que no piensan como yo que por supuesto son siempre malos malísimos y fachas fachísimos
1097501240299261957	¿Sabíais que los juicios a presos políticos vascos han sido igual o más oscuros que el que se celebre hoy contra los presos políticos catalanes?  Para que os hagáis a la idea de lo que han sido estos 40 años de farsa para mucha gente.	FAVOR	Sabíais que los juicios a presos políticos vascos han sido igual o más oscuros que el que se celebre hoy contra los presos políticos catalanes Para que os hagáis a la idea de lo que han sido estos 40 años de farsa para mucha gente
1093173133186658306	RT @Mazzinguerzett1: Los indepes quieren invadir el Camp Nou durante el clásico. Por supuesto el Barça lo permitirá.	AGAINST	RT Mazzinguerzett1 Los indepes quieren invadir el Camp Nou durante el clásico Por supuesto el Barça lo permitirá
1097561866891599872	Con este signo se protege al piadoso. Con este signo se vence al enemigo. #SiguemeYTeSigoVOX #LaEspañaViva #RecuperemosEspaña Todos ofrecen libertad, pero decorar tu jaula no te hace libre. Es hora de que alguien ponga a las personas en el centro de sus políticas. Es hora de Vox https://t.co/shsZuUfq6n	AGAINST	Con este signo se protege al piadoso Con este signo se vence al enemigo SiguemeYTeSigoVOX LaEspañaViva RecuperemosEspaña Todos ofrecen libertad pero decorar tu jaula no te hace libre Es hora de que alguien ponga a las personas en el centro de sus políticas Es hora de Vox
1099274882377048064	#23Feb Desde la redoma de San Antonio, estado #Táchira, está cerrado el acceso hacia el Puente Internacional Simón Bolívar. Vía: @NeidyFreytesUrb. #TVVenezuela #TVVNoticias https://t.co/nXkyFfnZ67	NEUTRAL	23Feb Desde la redoma de San Antonio estado Táchira está cerrado el acceso hacia el Puente Internacional Simón Bolívar Vía NeidyFreytesUrb TVVenezuela TVVNoticias
1097755349019488256	RT @Fla_Humor: Nunca vou me cansar de assistir esse vídeo. ???  Que torcida foda! ?? https://t.co/d2bM2WcgEg	NEUTRAL	RT FlaHumor Nunca vou me cansar de assistir esse vídeo  Que torcida foda 
1103034634340917249	La declaración de Diego Pérez de los Cobos es DEMOLEDORA para Joaquim Forn y el ex Mayor de los Mossos, Trapero.  Muchísimos detalles que descubren la trampa que idearon Forn y Trapero  Aquí hay otra víctima. Y lo digo bien. Víctima: La imagen del cuerpo de @mossos  #JuicioProcés	AGAINST	La declaración de Diego Pérez de los Cobos es DEMOLEDORA para Joaquim Forn y el ex Mayor de los Mossos Trapero Muchísimos detalles que descubren la trampa que idearon Forn y Trapero Aquí hay otra víctima Y lo digo bien Víctima La imagen del cuerpo de mossos JuicioProcés
1096007389092986880	Dice Simon Manley, embajador de Reino Unido en España,  @SimonManleyFCO sobre el #Brexit que muchos países europeos han utilizado el referéndum. Lo importante es que Reino Unido pueda salir de una manera ordenada. #CIO2019 @ASInvestmentsES @EconomiaED_ @finanzascom	FAVOR	Dice Simon Manley embajador de Reino Unido en España SimonManleyFCO sobre el Brexit que muchos países europeos han utilizado el referéndum Lo importante es que Reino Unido pueda salir de una manera ordenada CIO2019 ASInvestmentsES EconomiaED finanzascom
