LABEL	preprocessing_B
AGAINST	a la gente normal no les queda otra opción que votar a un partido de la #derecha para poder defender la #unidad de #españa @voxes
NONE	estos icebergs que se encuentran en algunas zonas de la antártida transportan hierro de tierra al mar y aportan nutrientes fundamentales para la vida marina
AGAINST	 los males políticos no se resuelven con ética como los incendios no se apagan con agua bendita fernando savater
AGAINST	referendum según la pregunta tenían derecho todos los españoles no sólo una parte
AGAINST	esta entrevista a desnuda las mentiras de los expresidentes del parlament en el #juicioproces 
FAVOR	venga todos los hiperventilados de ayervayan piduendo disculpasen orden poc a pocla primera arrimadas iceta fachas variosmolt bé gràcies
AGAINST	 vergonzoso la manipula un vídeo para acusar al candidato del pp de simular un tiro en la nuca #fakenews #yoconbou
AGAINST	tú calla que te ibas a quedar meses en el congreso y llevas le has pillado el gusto eh tremendo zasca de a #objetivoelecciones
AGAINST	vergonzoso el linchamiento del mosso que dijo la república no existe idiota
AGAINST	#últimahora arrimadas anuncia que se presentará a las primarias para encabezar la lista de cs a las generales por barcelona
FAVOR	estás imágenes quedarán grabadas para siempre en la memoria de los catalanes los independentistas y los que no lo són cada cual saque luego sus conclusiones en base al grado de humanidad de cada uno
FAVOR	yo que soy nacido en barcelona de familia andaluza que fui a votar el de octubre y recibí alguna ostia que pienso que el juicio a los políticos catalanes es una cacería y que estoy casi más por la independencia que no por seguir en este país
FAVOR	yo digo aqui es lo q tiene no ser indepe de base no nos ofendemos cabalgamos como podemos a lomos de un caballo q a veces se desboca 
NONE	vea que el presidente encargado juan guaidó fue recibido en maiquetía por su pueblo de vargas #mar
FAVOR	seguimos a la espera de la liberación de los rehenes que el estado tiene secuestrados en lledoners puig de les basses y mas denric #freetothom #llibertatpresospolítics 
AGAINST	dicho de otra manera pedro sánchez acepta el relato separatista de que existe un conflicto político entre la nación catalana y el estado español que debe ser supervisado por un tercero por la baja calidad de la democracia española cuánto daño ha hecho y hará este hombre
AGAINST	 #o empieza el jefe superior de policíade cataluña sebastián trapote
AGAINST	podemos en galapagar se avergüenza del casoplón de iglesias y se presentarán con otras siglas #jacobialcalde #barcelona #españa #unioneuropea
AGAINST	oigo a un tertuliano en afirmar que la política en españa ha llegado a lo más bajo y pone como ejemplo la manifestación del domingo en colón no me extraña que para los abogados de los golpistas las voces autorizadas para dictar sentencia sean los tertulianos
AGAINST	 twitter españa permite que los separatistas pongan en la diana a la testigo protegida por marchena
NONE	 directo trapote sobre el #o era imposible mediar ante las agresiones que sufría la policía #juicio #procés
AGAINST	lo que está mintiendo en #lnarrimadas en minutos de entrevista es de pinochet o pinochet
NONE	no sé si soy una persona triste con vocación de alegre viceversa o del revés lo que sí sé es que siempre hay algo de tristeza en mis momentos más difíciles igual que hay algo de alegría en mis días más difíciles es #domingo #buenosdias
AGAINST	que adjetivo calificativo se os ocurre cuando aparece este elemento en vuestras pantallas #alacarcelya #vivaespaña
FAVOR	 ramonlobo es urgente aprender la lección de qué hicieron el fascismo y el nazismo en europa de cuál fue el precio de la libertad hay rayas rojas que no se pueden traspasar la foto de colón es demoledora pachecoemili februa
FAVOR	y te sientes más cómodo en un estado donde se llama colonos a sus conciudadanos donde en vic ahora feudo indepe pxc crecía como la espuma ya sé estos son casos aislados pero los otros no son la norma
AGAINST	los taxistas la liaron bien pero que yo sepa no declararon ninguna república #juicioprocés
AGAINST	#ampliación nueve dirigentes independentistas contestarán a las preguntas de la fiscalía #juicioproces
AGAINST	tengo un problema a ver si a alguien le pasa lo mismo y me puede ayudar mis vecinos de ñ me han amenazado con llamar a la policía porque dicen que mi hija de años está endemoniada dado que ha empezado una cacerolada indefinida h hasta la liberación de los presos què fem
NONE	el actor y colaborador de crónicas marcianas ha fallecido a los años
AGAINST	este era del erudito del independentismo que pasa son ineptos hasta para hacer una puta tesis este es el modelo de políticos que tenemos en españa y quieren darnos lecciones a los españoles iros a tomar por culo cenutrios merluzos e ineptos
AGAINST	️⃣ asalto a furgones de la en medio de la calle ️⃣ utilizaron a personas mayores y niños como escudo ️⃣ insultan agreden y humillan eso sí grabándolo todo ️⃣ aumento significativo de fake news manipulación personas heridas eso es el oct️ #equiparacionya
FAVOR	 elsa artadi deja en evidencia al ejecutor del
FAVOR	con la lacra de la corrupción de toda la cúpula pepera con las de la banca con la de las financiaciones a partidos cs vox si se refiere a estos el aspirador tiene telarañas y está en el trastero #judicifarsa
AGAINST	yo entiendo que no te importe que os engañarán diciendo era la independencia cuando dicen que todo es falso pero en serio no nos hagas compartir ese ridículo algunos como sabes lo hemos criticado desde el primer día y no nos equivocamos
AGAINST	mañana lunes de febrero montaremos un stand informativo en la para que los estudiantes de toda europa conozcan nuestro trabajo mostrar la situación que vivimos los constitucionalistas trabajar juntos por un futuro mejor
AGAINST	 porque es un intelectual y uno de los fundadores de ciudadanos porque entiende la democracia como transacción y no como
FAVOR	el unico peligro para españa sois vosotros los indendiarios de c´s pp y vox sois carroñeros y solo buscais el enfrentamiento entre todos porque con eso creeis tanto vosotros como los independentistas que asi medrais pero el pueblo más pronto que tarde se dara cuenta de ello
AGAINST	tú sabrás colaboradora del artadi y aragonés obedientes de día y ruido al salir de trabajar fdo responsable del en cataluña ante la ley cobarde como todos ho teniu a tocar eh viva españa
FAVOR	 el marido de qué famosa diputada del pp hizo de mediador en cataluña #siemprepsoe
AGAINST	pp psoe y cs se movilizan para bloquear un discurso de puigdemont en la eurocámara
FAVOR	golpista escogido por la elite del tripaito mas iceta y junqueras
FAVOR	se pone a hablar de comentarios del que nada tienen que ver con el #oct y marchena callado estará guardando la voz para atacar a las defensas
FAVOR	el fiscal del supremo comete falta grave para tapar el trato de favor a la hija de marchena vía #joacuso #judicitvcatràdio #juicioproces #fakejustice #makeamove #faketrial
FAVOR	que dice arrimadas que ciudadanos y vox no tienen nada que ver miente como siempre la coincidencia es casi plena en los puntos esenciales son muy amigos desde siempre #lnarrimadas
AGAINST	yo soy catalán y vivo en girona y puedo ver el juicio pero me la repampimfla ya tengo bastante con lo que he vivido estos últimos años intentaron proclamar la independencia pero les faltaron cojones y ahora nos hacéis pagar vuestra frustración en vez de tirarles piedras a ellos
AGAINST	torrent afirma que el independentismo no causa inestabilidad el presidente del parlamento dice que estamos defendiendo la democracia en una entrevista en la cnbc
AGAINST	 psoe podemos y los independentistas evitan que el parlamento europeo estudie la manipulación en tve
FAVOR	queremos una españa en la que cabemos todos y todas que mira al futuro la españa que quiere el #psoe es #laespañaquequieres el #a volveremos a protagonizar las grandes mejoras sociales como hemos hechos siempre por igualdad por justicia social avanzamos
AGAINST	el #psoe está más movilizado que nunca ya en nuestra web toda la información sobre la reunión de hoy de la cef que ha encabezado el presidente
NONE	directo la declaración de independencia fue la respuesta al mandato dado por las urnas el s y el o siempre buscando el diálogo con las instituciones españolas continúa junqueras
AGAINST	sobre la que tienen liada los cdr esos en cataluña solo diré una palabra legion y se acaban las tonterías en cero coma #eleccionesvotoderechas
AGAINST	segun la defensa de no hubo violencia eran cuatro ancianos y familias para muestra un botón #golpistasaprision #juicioalproces
AGAINST	 la guardia civil deja al descubierto la siniestra constitución independentista esdiario
AGAINST	habéis copiado el slogan a plagiadores #gobiernocumfraude #gobiernocumplagio #gobiernoprogolpista los golpistas sólo temen la leymadre de convivencia diálogo con quiéncon el q nunca renunciará a la falsa autodeterminación los constitucionalistas somos más
AGAINST	jajaja eso no se lo dices tú a #miantoñito a la cara torra y no estás dispuesto a ir a la cárcel por la independencia ya te has preocupado de no pasarte de un milímetro de la ley aunque fuera haciendo de carcelero de esos que recuerdas en tu lacito
AGAINST	munté también se olvida de la hoja de ruta para lograr la secesión #judiciprocés
AGAINST	señor de verdad que ha dicho esto está claro que no sabe cómo está construida la democracia que un presidente autonómico haga esta afirmación ais pues da un poquito de vergüenza la verdad
FAVOR	compilación de algunas fotos del y de febrero #pensionesdignas #gobiernequiengobierne
FAVOR	se trata de años de ocupación apartheid y fascismo sionista en #gaza no puedes darte un beso porque igual las idf te vuelan la tapa de los sesos
AGAINST	 el próximo #a se va a elegir entre un gobierno liberal liderado por o un gobierno liderado por el señor sánchez de la mano de los populistas y los nacionalistas #losdesayunos
NONE	interessante um país boicotar a venezuela botar pra ferrar e agora insistir em mandar ajuda humanitária um monte de país fodido pelo mundo e os caras não têm essa mesma disposição humanitária tá bom
NONE	desalojan a unas personas que intentaban usurpar un predio de presidente derqui pilar fueron identificados como integrantes de la comunidad paraguaya
AGAINST	#sanchezdimisión la resistencia de tabarnia es decir más de millones de catalanes exige a este individuo que se vaya y deje a otra persona que nos defienda resistencia al fascismo separatista no caben diálogos con totalitarios
AGAINST	en cataluña los constitucionalistas sufren agresiones por sus ideas qué más tiene que pasar para que sánchez deje de mirar hacia otro lado no os perdáis a en
FAVOR	todos los derechones y ciudadaners llamáis estrella a cualquier colaborador indepe de tv se os ve demasiado el plumero y la estrategia conjunta si disimuláis un poco más igual cuela bueno entre los vuestros cuela igual claro de donde no hay
FAVOR	el testaferro de zaplana e ignacio gonzález movió millones en andorra donde anidaba la fortuna del clan pujol y de la mafia rusa entre otras saquearon españa pedían votos y se hacían llamar políticos y patriotas como si supieran lo que es eso
AGAINST	la noche que el rey defendió a españa el de octubre de el rey cortó en seco una ensoñación separatista que llevaba años marcando goles fuera de juego al estado ante unos árbitros que se limitaban a llevarse las manos a la cabeza por
AGAINST	denuncia la alineación política de trapero con el gobierno de puigdemont para no impedir el referéndum vía
FAVOR	hoy es #felizlunes para ha salido en segundos eso sí palabras hemos visto cómo le temblaban las piernas a pedrosanchez continúa la invisibilizaciónridiculización de la izquierda #a
AGAINST	frente al tribunal supremo lamentablemente hemos tenido que comprobar especialmente con el señor junqueras como se siguen haciendo en la sala proclamas al separatismo no son presos políticos son políticos que han cometido graves delitos
FAVOR	millones de pobres en un país de millones y van dando lecciones de democracia y derechos humanos menuda farsa
FAVOR	 neustomas arrimadas le dijo hace semanas a évole que quería ser presidenta de catalunya y que su prioridad era la política catalana tres semanas pachecoemili february at pm arrimadas le dijo hace semana
FAVOR	srs en general alguna declaración al respecto todavía recordamos sus iras y enfados esperamos ansiosos la dimisión de esta política #siemprepsoe #votapsoe #laespañaquequieres
AGAINST	la cotorra repitiendo lo que largan los políticos presos en el juicio todo menos gobernar cataluña alma de cántaro
AGAINST	 pues los socialistas q voten directamente a los indepespartido sociata indepe expañol
AGAINST	no pueden unos pocos decidir sobre lo que es de todos cadena los primeros dos días del juicio el lado oscuro una derrota colectiva o el triunfo de la democracia the spain report
AGAINST	torra llama marioneta a tajani europeo y puigdemont dice que eslovenia es un país hermano
AGAINST	deseando verte en el banquillo por alta traicion no habrá falcon en el que puedas huir españa no te perdonará jamás por hundir españa y por hundir el los independentistas de unicornios aún se reirán por siglos de semejante político de pacotilla
FAVOR	ciertamente el independentismo no significa odio a nadie como los populistas riveracasado habéis hecho creer a los españoles
FAVOR	siempre habla quin más tiene que callar usted se atreve de hablar de ilegalidad el partido más corrupto de europa el que tiene más masters regalados el que vió armas de destrucción masiva el que se empeñó en atribuir a eta el atentado del m va home va #joacuso
AGAINST	gracias presidente por no olvidar a mi hermano el diputado y a los más de presos políticos pronto los veremos libres a todos
AGAINST	la actuación de los mossos en la huelga desquicia al separatismo ha pegado a la urna vía
FAVOR	david block profesor del curso la identidad en reflexiones en el palau macaya el nacionalismo español se esconde de ser un nacionalismo
NONE	eeuu presiona al ejército venezolano para tumbar a maduro
FAVOR	a mí los indepes que más me gustan son los que dicen que seguiríamos siendo españoles les siguen los que dicen que españa tendría que devolver a cataluña su deuda a vosotros
NONE	 quando você dribla o goleiro toca a bola para o seu amigo e ele perde o gol
AGAINST	que el abogado estrella de la defensa y al q están encumbrado como a super héroe sea uno de los fundadores de cs cómo lo lleváis indepes
NONE	carrizosa también ha informado de que una caseta de su formación en molins de rei barcelona ha amanecido con daños #ciudadanos #venezuelagritalibertad
FAVOR	 contesta a tras mofarse de la letrada atrapada y acosada por el independentismo
FAVOR	no hace falta ser independentista para darse cuenta que esto va de justicia y respeto a los ddhh más de taxistas secundarán la huelga del
FAVOR	las formaciones independentistas están ahora mismo paradas el govern efectiu no es capaz ni de proteger a los que cuelgan una pancarta contra el rey así que o reclamamos o esto se para besos
FAVOR	 el titular correcto sería inés arrimadas va a waterlo a montar una escenita por cierto quién paga el viaje
NONE	el daño humano de la crisis en #venezuela bajo el corrupto régimen socialista de nicolás maduro tres millones de venezolanos han huido de sus hogares para sobrevivir durante la peor crisis económica y humanitaria
FAVOR	no sé si me he perdido detalles pero hasta donde se los bares tienen derecho de admisión sobre todo para permitir o no montar un plató y una entrevista entre políticos y periodistas en este caso lo más bajo de ambos
FAVOR	el pp pide colaboración a la cdu alemana ante el golpe de estado independentista
NONE	olha eu não dou meses pra eu estar te abraçando de novo eu prometo
NONE	el niño acosado por apellidarse trump se duerme en el congreso joshua ha sido invitado por el presidente para asistir al discurso del estado
NONE	alguien le puede decir al idiota de que los catalanes no indepes nos sentimos traicionados y que deje de hablar mierda y de paso le explicáis que al govern no le importa la mayoría de los catalanes #relatorarv
AGAINST	vaya y lo dice quien ha votado en contra de los presupuestos más sociales presentados en la democracia actual rufianeres un gañan chaval
AGAINST	compartirás lo q quieras pero no te has leído lo q exige torra en su negociación con vuestro gobierno reconocimiento derecho autodeterminación mediación internacional impunidad jurídica al separatismo admitir que españa es franquista fascista y no democrática
FAVOR	cuando los nazis vinieron a por los comunistas guardé silencio porque yo no era comunista cuando encarcelaron a los sindicalistas guardé silencio porque yo no era sindicalista martin niemöller yo nunca voy a guardar silencio #apuntaminombrevox
AGAINST	somos los mayores necios de la historia si continuamos pagando a gente que nos hace odiarnos unos s otros sea usando bonitos nombres como multucultulatismo diversidad o conciencia de género se reduce a esto #sowelldiario #juiciogolpistas #dictaduradegénero
AGAINST	si votas psoe no sabes lo que votas porque tal vez estarás votando a podemos a los indepes o a los filoterroristas estarás votando contra españa contra la libertad contra el futuro contra tus descendientes y contra ti miamo mucho cuidadín con lo que se vota
AGAINST	en la presentación de la precampaña de el presidente la españa que queremos defiende la educación como motor del cambio la joya de la corona de los presupuestos que presentaremos será la #educaciónpública #laespañaquequieres
AGAINST	 en cataluña a la #guardiacivil no les atienden en farmcias ni les sirven café en algunos bares
FAVOR	que bien nos irían ahora las escuchas de villarejo para demostrar que tanto fiscalía como abogacía del estado han preparado hasta el más mínimo detalle las preguntas y respuestas de la vista de hoy separación de poderes  #judicitvcatràdio #joséantonionietomiente
NONE	 vá pra o carnaval de olinda de chinelinho sim acredite no seu potencial
AGAINST	ministra respete al partido que ganó en las urnas las elecciones en cataluña respete también a los catalanes constitucionalistas que sienten que el gobierno de españa les abandona y les humilla por montarse unos meses más en el falcon
AGAINST	pero esto qué es me salen culebras por la boca pero me las voy a tragarla ultraizquierda como siempre chupando del bote #lasilenciosacat #equiparacionya #eleccionesgeneralesya
NONE	pero muchos van abandonando el barco y no son precisamente indepes
NONE	bertín osborne tengo muchos amigos independentistas y son gente estupenda
AGAINST	el exsocio de puigdemont y jefe de su mujer se lleva un contrato de más de medio millón de euros del ayuntamiento de san cugat en manos del pdecat
NONE	eeuu dejará en siria a de sus militares
NONE	poca crítica veo por aquí de catalanes no indepes hacia arrimadas parece que tenemos asumido que nadie nos quiere y mucho menos nos representan estamos solos
FAVOR	cataluña cataluña cataluña cataluña cataluña cataluña cataluña cataluña cataluña venezuela venezuela venezuela venezuela venezuela torratorra torra torra puigdemont puigdemont puigdemont ya estoy oyendo su campaña electoral
NONE	guaidó carga contra maduro por el trato despectivo contra los eurodiputados
AGAINST	todo el dolor que muestra este hilo tiene que tener un precio en cuanto al peso de la justicia esta es la realidad y no cuando dicen que están presos sólo por poner urnas
AGAINST	q raro en arens de munt habían dos y sólo veo una en arenys del mar habían tres y sólo veo una estos unionistas son muy generosos un poquito pa ti y otro poco pa mi
AGAINST	si lo q se dice aquí de que unos indepes quieren quitar de collioure la tumba de machado por estar en cataluña y haber cantado a los españoles no solo son extremoderechistas sino que además deben padecer problemas mentales vía
AGAINST	millo ha estado maravilloso los abogados de los golpistas se removían en sus asientos hasta marchena les ha pedido q se relajaran
NONE	 a vida te muda mesmo você não querendo
AGAINST	pero el #fakepresident ha aceptado la que más daño hace a la democracia y a nuestra constitución sentarse de igual a igual con un medidor desde cuándo un estado de derecho hace esto con una administración regional traidores #sanchezdimision
AGAINST	pero por qué se empeñan en contar sus opiniones sus puntos de vista que si su madre es de murcia que si precario etc tengan presente que volveremos a votar volveré a votar el conflicto solo se resolverá con un referéndum roger torrent
FAVOR	esto los quitalazos y los constitucionalistas ni mu los lazos molestan la provocación represiva d ela ultraderecha no se os ve le plumero lo que sois es catalanofòbics
FAVOR	escuchad esto españoles así entenderéis que lo del referéndum no es ilegal ni anticonstitucional ni un golpe de estado un referéndum es la máxima expresión de democracia es otorgar el poder al pueblo el pp dando lecciones al psoe de democracia
FAVOR	con mis compañeras frente a la basura machista apunta josé carlos herrera castillo a quién creéis que asustais mierdecillas #apuntaminombrevox
FAVOR	 #bésameelculofelipe por no ser capaz de poner orden en tu país de políticos corruptos y ladrones
AGAINST	lo que no te contarán en es que es el partido que más propuestas realiza en el  defensa de españa por supuesto  políticas para mejorar la vida de la gente los que más #lnarrimadas #graciasinés
FAVOR	no habrá ningún referéndum pactado con españa la independència vendrá de los tribunales europeos que nos concederán la causa justa y el reconocimiento internacional no será un proceso rápido pues la burocracia va lenta una huelga general quizás agilizaria el tema pero
FAVOR	de nada es un placeres k yo si no leo todo el twet no me doy cuenta de k las iniciales no significan lo k al verlas penséosea k yo si el twet es corto le daba el otro significadoy de puigdemont solo crítico k era de convergenciasus movimientos me parecen inteligentes no de
FAVOR	fue una actuación ejemplar josé antonio nieto quien fuera secretario de estado de seguridad en el período de tiempo que se está juzgando en el tribunal supremo contestó bajo juramento cuando se le preguntó por la intervención de la policía española en el de octubre de
FAVOR	 lo que debería encender todas las alarmas es que sean juzgados políticos por poner urnas para todo lo demás m
AGAINST	no veo ni escucho nada que sea motivo para apartar del servicio a un compañero sólo compruebo la doble vara de medir de los políticos espero abran expedientes a mossos que han incumplido con su deber a la ley estamos contigo compañero
AGAINST	el ayuntamiento de cerdanyola donde gobierna la marca local de podemos no ha querido donar dinero en el día internacional contra el cáncer infantil pero sí lo ha hecho para la associació de municipis per la independència €
FAVOR	si fuerais la mitad de valientes que los independentistas en la lucha contra la derecha ya no habría derecha pero sois unos cagados y unos vendidos que os diferencia del pp que habéis hecho en meses pero si vuestros barones se manifestaron en colón con vox
AGAINST	el funcionamiento de la mente de pedro sánchez es un misterio para mí leeré manual de resistencia para ver si contiene la explicación de una estrategia de sumisión al separatismo que ya fue contestada en las andaluzas mi vídeo semanal de opinión en
FAVOR	expresidente de uruguay múgica impuso a políticos el salario medio del paísaqui políticos a vivir cuerpo de rey mientras se quejan que los salarios y pensiones de la gente son excesivos
FAVOR	seguimos a la espera de la liberación de los rehenes que el estado tiene secuestrados en lledoners puig de les basses y mas denric #freetothom #usvolemacasa #llibertatpresospolítics 
NONE	arrimadas irá a waterlo este domingo para recordar a puigdemont que la república no existe
AGAINST	y al fin la #españaviva conquistó vistalegre madrid de octubre de multitudinario acto de vox miles abarrotaron el coso y miles se quedaron a las puertas #vox 
FAVOR	en dos años hemos pasado de que sólo una intersindical convocara huelga general el m a que todos los sindicatos se sumen un éxito de la lucha feminista cada vez somos más #apuntaminombrevox
AGAINST	 tremendo zasca de ferreras escucha riéte   #juicioprocés #felizmartes
FAVOR	los efectivos realizaron un esfuerzo fisico sobre humano eso explicaría el repentino ataque de alergia y excitación que todos tenían eso o entrar en un colegio que consiguiendo provisiones #judiciprocés #judicitvcatràdio #femxarxa #judicifarsa
FAVOR	me vais a disculpar todos pero parecemos tontos esperábamos otra cosa del #judicifarsa esperábamos que el gobierno y sus secuaces dijeran la verdad que la pn y gc diga la verdad somos muy pacientes seguimos esperando cuando ya tienen la sentencia escrita ya nos vale
AGAINST	saben perfectamente los que no son separatistas igual que más del de la población nos van a echar también#eleccionesvotoderechas  independentistas a los mossos cuando seamos una república la mitad fuera
AGAINST	desde convocamos a todos los españoles el próximo domingo en la plaza de colón en #madrid para decir #stopsánchezf y pedir #eleccionesya
AGAINST	menudo sinvergüenza #equiparacionya #pnygcnoserinden #equiparacionya #ilpjusapol y para más inri cobra del represor estado español
NONE	e esse vídeo do mostra como o talento de arrascaeta deveria ser priorizado na formação do time do flamengo mas uruguaio é escalado onde sobra algum espaço abel precisa refletir muito
AGAINST	partido nuevo preparado educado valiente nuevo rumbo con valores férreos eso necesitamos en españa seremos los mejores de europa tenemos sangre y taza imperial no se nos olvida no nos callarán #siguemeytesigovox 
AGAINST	el problema es la traducción simultánea en su cerebro traduce de propaganda basura independentista al catalanhabra que darle un diccionario en condiciones tanto a ella como a los miles que quieren una cataluña dividida de españael #avotacambio en cataluña
AGAINST	en el caso que no ganen los constitucionalistas con mayoría muy holgada
NONE	 bandido bom é bandido restaurado pra jesus
FAVOR	me dices los segundos exactos dónde dice eso de la dictadura dónde dice que puigdemont es un dictador
AGAINST	#siguemeytesigovox yo ya vote a en las andaluzas y no puedo estar más orgulloso en las nacionales y europeas lo tengo muy claro llenemos las urnas de nuestra bandera
FAVOR	no se vosotros pero de verdad que estoy muy preocupada por uve palito onde sa metió er payo donde quedó aquella chulería del de octubre te la has tenido que meter por todo el ogt y ahora no puedes ni respirarverdad gusta mucho mi verte de sufrí
AGAINST	bea talegón dice que josé antonio nieto miente al supremo en su declaración o sea que dice la verdad #juicioprocés vía
AGAINST	tres horas y media ha estado la secretaria de juzgado montserrat del toro en su declaración valiente decidida y de gran autenticidad sobre la jornada de terror que le hicieron pasar las hordas golpistas todos los acusados están un poco más cerca de la condena por rebelión
AGAINST	esto que parece sencillo los separatistas no lo entienden en cuanto hablas de este juicio salen con el o por dios sé que están adoctrinados pero alcanza ya tintes de jilipollismo puro
NONE	já falei e falo dnv bernabéu virou salão de festa kkkkk
FAVOR	quién dividió a la sociedad catalana no es la democracia sino ciudadanos que nos clasificó según origen territorial y lengua materna para crear y azuzar una confrontación social para romper la cohesión social catalana y la convivencia que nos caracteriza para cosechar votos
FAVOR	juicio proces conclusion el gobierno de rajoy consideraba que la normal convivencia ciudadana es y era votar un referendum
FAVOR	eso no es la verdad eso se llama ofensa y mentira el que rabia eres tú si no por que nos contestas tu vives en una democracia inexistente y haces la reverencia a quien te roba eso es muy patetico
FAVOR	no lo había visto asíserá porque le admiro creo además que mucha gente no ha entendido que el mhpresident y parte de ese govern tenía obligación de irse al exilio y ser vuestra nuestra voz fuera de este estercolero el president no puede caergracias por tu apreciación
FAVOR	decisiones del tribunal del procés el tribunal permitirá a los acusados responder en catalán y rechaza que puigdemont sea testigo no se puede venir por la mañana de acusado y por la tarde de testigo seamos serios
AGAINST	recordáis a oriol junqueras diciendo en el tribunal supremo que el movimiento separatista nunca ha sido violento aquí un claro ejemplo del pacifismo separatista gentuza separatista acosando a aquellos ciudadanos que han pasado del sabotaje indepe #vagageneralf
FAVOR	una cosa es hablar de política y ser independentista y otro es hacer videos matando a lideres politicos tomartelo a risa no hace ningúna gràcia
AGAINST	ortega smith defendiendo en bruselas la única europa posible la que respeta su propia identidad y la soberanía y unidad de sus estados frente al boicot de separatistas progres burócratas globalistas y supremacistas del hembrismo ni un paso atrás 
AGAINST	sí tiran de hemeroteca podrán comprobar qué medios de comunicación y partidos políticos tergiversan o mienten no reaccionaron igual o incluso no reaccionaron cuando entró senador de bildu el partido proetarra temen perder chiringuitos subvenciones y escaños con
AGAINST	tertsch despedaza a lasexta por dar cancha a golpistas y ladrones con su infame masaje al tirano maduro vía
FAVOR	contundente foto y titular del tageszeitung una nueva dictadura franquista juicio a los líderes políticos catalanes vía
AGAINST	manuel valls insiste en que los tres partidos constitucionalistas han de buscar un gran acuerdo entre ellos para situarse en la centralidad y apartarse de los extremos de dónde saca que pedro sánchez está con la constitución si gobierna aceptando el apoyo de los golpistas
AGAINST	hace años moría en colliure el poeta español antonio machado el fascismo y la sinrazón totalitaria provocaron su persecución su exilio y su muerte sus poemas engrandecen la cultura española como su memoria fortalece nuestro compromiso con la democracia
NONE	hoy nos movilizamos en nuestra querida cumaná y desde la redoma la copita haremos presencia para respaldar al presidente el cese a la usurpación el gobierno de transición y la convocatoria a elecciones libres
FAVOR	el dejándose mucha pasta para promocionar el ht #laespañaquequieres lo paga la banca lo pagas tú con el rescate a la banca vamos
AGAINST	 #juicioprocés el ex número de interior josé antonio nieto los mossos no llevaron a cabo ninguna actuación para evitar el o
NONE	 duque recibió credenciales de embajador venezolano de guaidó en #bogotá
NONE	diacono adviee a venezolanos dice que el está dispuesto a mediar en #venezuela si lo piden ambas partes como consejo y conociéndolo no acepte por su pueblo escuche y mire este video
FAVOR	no sería más democrático q ustedes se expresen con los símbolos q quieran en lugar de quitar lazos eso de intentar reprimir y quitar los lazos lo es las expresiones de los q no piensan como usted es típico del fascismo
NONE	 vamos sempre lembrar desse respeito que ele tem pela torcida
NONE	 guaidó y duque con cnn⁩
FAVOR	auditar cuentas de organismos independentistas vía
AGAINST	cómo cencerros la montero defiende que trabajar para el régimen iraní es sano y contribuye a la democracia
AGAINST	los que impartimos la docencia en la com valenciana conocemos de primera mano los estragos que causa imponer el valenciano como lengua vehicular a un alumnado castellanoparlante gracias gracias por defender la lengua que nos une #siguemeytesigovox
FAVOR	el régimen y en la versión progresista gobernando el psoe para la memoria histórica millones para subvenciones a los partidos políticos millones
NONE	la undécima sesión del juicio al procés independentista comienza con las declaraciones de millo y el coronel pérez de los cobos
AGAINST	vídeo así boicotearon a tve en las protestas independentistas
NONE	si esto no es un infantilismo yo ya no sé darle a puigdemont la importancia que no tiene es poner a todos los que resistimos en ridículo no os volveré a votar jamás
FAVOR	i ho diu tal cual los efectos de la independencia supondrán además siempre según los expertos una reducción drástica del pib español en millones de euros
FAVOR	meses en prisión preventiva exigencia de duras penas de cárcel y las pruebas recibir un correo no es delito #decidirnoesdelito sin justicia sin derecho a decidir no hay democracia 
AGAINST	es que es eso lo que está pidiendo en el fondo asumen de alguna forma que son presos políticos que no son como los comunes y que merecen un trato especial
FAVOR	yo soy catalán y no soy uno de los q cree q el conflicto se pueda resolver con diálogo el gobierno socialista ha fracasado en su empeño sencillamente porque los independentista no quieren diálogo quieren irse y nadie les convencerá con palabras
AGAINST	 desir puigdemont ke a mí caerme pello y si nos lanzan algo yo mepongolkasko internacionalizando
AGAINST	los mossos con trapero al frente fueron los principales facilitadores dl o no impidieron el acoso a la guardia civil y policía y se pusieron al lado d los golpistas ahora q asuman las consecuencias️
AGAINST	qué puede pasar ahora en cataluña vaciado de competencias o vía eslovena #siguemeytesigovox
AGAINST	puigdemont y su equipo de gobierno construían su propia seguridad social paralela a la española
FAVOR	o sea amnistía internacional nada no tú crees que arrimadas tendrá algún informe de esos de teo y la democracia española lo digo por que te lo deje
AGAINST	me imagino que tiene que ser denigrante y vergonzoso para alguien que en un principio ha luchado contra el nacionalismo totalitario de cataluña la perversión del gobierno de españa ya se acerca al del mundo independentista
NONE	descartaron a massa porque era un meme ahora van con lavagna puesto por duhalde aprobado por cfk y el pj con el compromiso de un indulto a empresarios y presos políticos lavagna es la venganza de cfk no es una elección es cambiemos o venezuela no exagero
FAVOR	el banco de españa no quiere que cobremos un mínimo de € ni que los jubilados tengan #pensionesdignas lo que quiere es que los banqueros nos sigan robando hasta el infinito para que ellos puedan seguir cobrando millones #gobiernequiengobierne
FAVOR	el análisis de la jornada la oposición critica q arrimadas vaya a entrevistarse con puigdemont en waterlo por q eso le da importancia e inés va a waterlo sin entrevistarse con puigdemont con lo cual sigue dandole importancia y supone otro ridículo espantoso de los cuñaos
AGAINST	#elretrato nos acercamos lentamente al disparadero de un ciclo electoral que servirá para poner a prueba la cohesión del espacio independentista
