LABEL	preprocessing_B
AGAINST	estava més ple amb nosaltres que amb aquests però nosaltres no sortim per tv clar no som de la corda 
AGAINST	el que no fa un treballador és fer vaga per qui li diu un govern i atacar las seus dels sindicats de base apa
FAVOR	seria un greu error acceptar el relat llei vs democràcia des de la arbitrarietat judicial del tc passant per les prohibicions dactes cívics acabant en una aplicació flagrantment inconstitucional del la tardor del va ser una orgia de decisionisme
AGAINST	diferències entre el de #quimtorra i lajuntament d@adadacolau pregunta de #trivial en quin dels dos governs hi participa erc a quin dels dos governs la cunidospodemos li ha aprovat els #pressupostos quin dels dos governs volen tombar els autoanomenats partidaris de la #repúblicacat
AGAINST	no sé quina relació té això que dius amb el que parlem
FAVOR	segons últimes declaracions ha abandonat la independència de cat aposta x espanya federal cal q ho digui clar sinó és frau a lelectorat és autonomista només queda una opció cal q assumeixi la importància del moment i es presenti
AGAINST	 estic escoltant a la tertúlia del #catvespre de feia temps que no passava tanta vergonya al
FAVOR	 el president i els consellers i participen en la primera reunió presencial del consell per la a waterlo #llibertatpresospolitics #freetothom️
NONE	a partir de les h entrevista a ester capella consellera de justícia  #més #judicitvcatràdio
FAVOR	el rasputin d@esquerraerc sergi sol i el maquiavel del david madí segueixen amb la purga de patriotes independentistes no volen veus discrepants ens volen tornar a la cleda autonòmica
AGAINST	panoràmica de la reunió de constitució del consell de la vila de #montgat amb especial atenció als i les veritables protagonistes la representació de la ciutadania i les entitats #movemmontgat #montgatparticipa
AGAINST	exacte aquell fil que vas fer es fantàstic efectivament si ens distreuen amb coses que sempre passan a espanya i que aquestos estafadors que tenim per govern ens diuen que tenim que fer front comú eleccions a pujada ultradreta ens desvien a propòsit del nostre objectiu
FAVOR	no ha estat gràcies als polítics i al poble català que no lhan defensat i implementat el resultat que ha quedat en no res necessitem un poble que passi per davant dels polítics el seguirem buscant
AGAINST	 feu cas a gonzalo boye i no us perdeu el #faqstv de dissabte esteu avisats  a les a amb 
AGAINST	au una nova assignatura tot ho volen resoldre amb assignatures i no veuen que el problema son precisament les assignatures que dificulten la connexió de fenòmens i idees
NONE	el judici del procés ara també a telegram subscriuthi a rebràs dos missatges diaris matí lordre del dia vespre els titulars si no et vas poder subscriure a whatsapp ara tens lopció de telegram #judicitvcatràdio
FAVOR	els adversaris acaben de llançar una bomba mediàtica elsa artadi veig que hi han indepes que ja cauen en el seu parany en fin #seguim
FAVOR	 espanya en poc més de h  #thisistherealspain
AGAINST	però això què és lo capital democràtic un frau un cop autoritari una campanya electoral permanent pagada amb diners públics és un capital democràtic no i la greu i intolerable actuació policial no canvia el caràcter antidemocràtic sectari i excloent del pla del
AGAINST	catalunya en llibertat 
NONE	forn assegura que mai va donar ordres polítiques als mossos
AGAINST	 el lema de la cimera iberoamericana serà innovació per al desenvolupament sostenibleobjectiu
FAVOR	️ #judicialesurnes  no és ajustat creure que una acció concreta criticable i denunciable per part duns pocs individus sigui lexcusa per criminalitzar i penalitzar una mobilització cívica i responsable de milers de persones #freetothom
FAVOR	amb ànsia de que les defenses devastin al millo quina misèria humana més grossa #joacuso #judicialademocràcia #judicitvcatràdio #judicifarsa #fàstigmillo
NONE	 no mireu tant amb qui follen els altres i vigileu més amb qui ho feu vosaltres #oju
AGAINST	 la resposta de tv a albert rivera la calúmnia constant és intolerable
FAVOR	dijous la tornem al parlament europeu per defensar lebre i delta al vam començar la queixa a europa llavors pacifista i demòcrata era europarlamentari i ens va ajudar molt ara el jutgen injustament per rebel•lió som amb tu #usvolemacasa
NONE	atenció aforament complet a lacte de demà al ciberviolències i participació política de les dones podreu seguir lactivitat per streaming al canal de youtube de  amb i #internetfeminista
FAVOR	avui fa anys de la massacre de vitòria un dels responsables de la matança va ser el ministre franquista martin villa oncle del diputat de cs assassinats a lacte i més de ferits de bala per fer una assemblea de treballadors en una església #noespot
FAVOR	nosaltres ja teníem un acord que vam votar i aprovar i els españoles y mucho españoles el vai envia al tc que li fa creure que ens empassarem la mateixa mentida
AGAINST	respecte a aquesta gran dona condemnada una dècada a presó per avortament involuntari de la seva filla nascuda morta a el salvador ja és lliure però ha fet de lalliberament de les seves companyes preses la seva causa dones com ella han de marcar la pauta i ser exemple #m
NONE	guirao vol intervenir la sgae perquè encara no ha adequat els estatuts de lentitat a la normativa europea amb més mecanismes de transparència i de control
FAVOR	i eruropa no voldrà assumir més deute espanya en bancarrota catalunya segueix creixent europa necessita una negociació un canvi destat fora les autonomies però no volem un estat federal volem la #independència
NONE	el proper de febrer laudiència nacional estudiarà els recursos contra lacte de processament amb el qual va enviar a judici els presumptes autors dels atemptats de barcelona i cambrills encara que sense càrrecs per assassinat #atentados #barcelona
NONE	oriol junqueras sempre ho hem intentat i ho seguim intentant fins i tot asseguts davant aquest tribunal i davant les acusacions que sens fan ho seguirem intentant sigui quin sigui el resultat daquest procés #judicitvcatràdio
AGAINST	 el primer programador de la història fou una dona ada lovelace
AGAINST	és cert que la generalitat es gasta € en nous equips audiovisuals al parlament vía
FAVOR	 els meu vot és i será sempre independentista però no és gratuit no el regalo no és de franc si el voleu espavileu
FAVOR	comparteixo ladmiració per i la seva frase en relació a lo i volent ser república hem après a ser poble sabrem fer realitat la república company
FAVOR	lamenta que el govern espanyol assumeixi el relat separatista amb la figura del relator que considera una humiliació a espanya i una vergonya per als catalans
FAVOR	 per què diuen mossos constitucionalistes quan volen dir mossos feixistes ultres catalanòfobs i espanyolistes
FAVOR	ara mateix a vic els independentistes comencen a marxar direcció barcelona #diada això petarà duna manera mai abans vista bestial gent #llibertatpresospolítics
NONE	el judici es reprèn amb les declaracions de jordi turull i raül romeva turull respondrà a la fiscalia i a ladvocacia de lestat romeva només contestarà el seu advocat el següent a declarar serà josep rull previsiblement demà #judicitvcatràdio
NONE	diego pérez de los cobos em va semblar excepcional que en una junta de seguretat daquelles característiques hi fos present el major trapero #judicitvcatràdio
AGAINST	hem de dir que lagressor és un policia camuflat dindependentista que estigui identificat com a cdr reconegut i parent de carles sastre no importa ja sabeu el que pensem nosaltres només depèn del que diem nosaltres perquè als comentaris que no interessen li fem un tortosa
FAVOR	pérez de los cobos acaba de dir que va fer un xantatge a mhp que digués a la població que no es fes el referèndum i així evitaria la violencia policial ho he entes be #judiciprocés #judicitvcatràdio #judicio #judicifarsa #juicioprocés
FAVOR	bloquejarem tota normalitat mentre la vostra indiferència i la dels esquiadors madrilenys bloquegin les nostres llibertats si una hora us sembla massa temps imagineu un any a la presó #tombemelrègim #judicifarsa
AGAINST	lescàndol sobre els missatges entre jutges espanyols carregats dodi i insults contra els independentistes i els seus líders segueix portant cua i segur que encara generarà més reaccions anonymus catalunya publicarà avui noms dels jutges catalanofobs
FAVOR	 pengen una pancarta de suport als presos polítics a ceret
AGAINST	la fiscal general de lestat diu que no cedirà a pressions per rebaixar les penes dels processats per a
FAVOR	mha emocionat aquesta referència a el nom de la rosa gallina de pell és així riure deforma la cara dels homes i els converteix en micos i guillem de baskerville respòn els micos no riuen brutal #independència #joacuso
AGAINST	leducació la sensibilitat lassertivitat la claredat i la tolerància den quim deix en evidència les nostres limitacions i la innecessària existència dels srs espades gràcies a tots els quims per ensenyarnos dia a dia a ser millors persones
AGAINST	que no ens eliminen a nosaltres ara perquè està pintant tot molt bé i ho hem daprofitar
AGAINST	només calia veure com estaven dencantats amb les propostes de diàleg dels independentistes els dies i de setembre arrimadas iceta albiol coscubiela i rabell quina fórmula més dialogant el referèndum o referèndum
AGAINST	 xavier xirgo director el punt avui lempresa va decidir que el dret a decidir era un valor a publicitar #judicitvcatradio
AGAINST	 vostè és així de veritat o només dissimula
NONE	acusen lalcaldable de cs a madrid begoña villacís damagar el seu patrimoni durant anys
FAVOR	si portem anys guanyant i quan la bèstia ensenya la poteta via tot són renúncies passes enrere i neoautonomisme espero no saber mai què considera aquesta gent com una derrota clara i rotunda
FAVOR	amb partits com cs que es dediquen dia rere dia a fomentar lodi i a blanquejar el feixisme els nostres pobles i viles senfronten constantment als atacs descamots feixistes que actuen amb massa impunitat sort que el jovent revolucionari diu prou i els hi planta cara 
AGAINST	si sou dun supremacisme que espanta la majoría del poble català patiría molt amb la catalunya que vols sou uns xenòfobs de llibre
AGAINST	️ fem de #barcelona una ciutat feminista jo sóc feminista #diadeladona #diainternacionaldelamujer #vallsperlaigualtat #felizdiadelamujer #vallsbcn
NONE	cinc dels set detinguts per la violació en grup duna noia de anys a sabadell shan acollit al dret a no declarar davant el jutge els altres dos només han respost les preguntes dels seus advocats
AGAINST	 la remunicipalització de laigua a terrassa serà efectiva a partir del proper de desembre
FAVOR	bon dia️ ànims avui segueix spanish circus romeva i turull els posarán a lloc altre cop #joacuso
NONE	em quedo amb #fotlifairy 
NONE	 quim torra el que està en judici a madrid són els vostres drets civils com a ciutadans europeus
AGAINST	sóc xarnego vaig passarme mitja vida essent indepe i després de la deriva unilateral i totalitaria viscuda entre no vull saberne mai més res més dindependencia
AGAINST	 molt encertat als tertulians indepes de deixeu de mentir
FAVOR	vosaltres vareu votar contra els pressupostos de junts pel sí que revertien les retallades en sanitat daixò no tenrecordes puto cínic
AGAINST	algú sap si durant la declaració de núria de gispert al suprem algú es va negar a parlar amb ella per no normalitzar lextrema dreta xenòfoba
FAVOR	 consellera espanya no és una democràcia plena té tics franquistes  recupera lentrevista a
NONE	i només dels agents amb informe mèdic en centres de lics la resta suposem que ho van fer en centres privats o per serveis mèdics propis de la pn preparemnos perquè tenim la sensació que quan es presentin els informes a judici ens podem fer un bon fart de riure
AGAINST	no era tot una cosa simbòlica 
AGAINST	el psoe està guanyant temps x guanyar eleccions els interessa que estiguem calladets és ara que hem de dir no a tot #celrà #congresxrep
AGAINST	que em perseguiras amb aquesta foto per tot twittercollons si que tha dolgut per què et quedi clarjo sóc de la cgtmarginal i aquesta foto no canvia res de la vostra vaga fake
FAVOR	ni ni han pogut provar cap dels delictes contra els #presospolítics si segons la llei espanyola convocar un referèndum dindependència no és delicte per què sels està jutjant #judicialademocràcia #freetothom 
AGAINST	 en cùcuta mas soldados se pliegan a guaidò
FAVOR	el detall més esperpèntic de la sessió davui és quan el fiscal sha referit a puigdemont com a delegat de lestat a catalunya ho ha fet per a humiliarlo però amb tan poca traça que sha inventat un càrrec inexistent tot fent així un ridícul espantós
FAVOR	a també apliquen el també hi ha ciudadanoscs per carregarse el català qui en nomena els que decideixen bestieses com aquesta
FAVOR	la filla del conseller forn denuncia a nacions unides la persecució política dels líders independentistes vía
NONE	diego pérez de los cobos el coronel que va cordinar la policia lo ha explicat que van actuar amb ús exquisit de la proporcionalitat davant un grau de virulència que els va sorprendre el més destacat de la seva declaració aquí #judicitvcatràdio
NONE	nou decret de sánchez registre horari a la feina i ajuda als parats de llarga durada
FAVOR	siguem clars i parlem de política i responent els fiscals no fan una defensa tècnica sinó una de ben política desmunten amb tot el coratge les mentides les fal·làcies i les dobles mesures dels aparells de lestat judicial policial un
AGAINST	#valenciacolapsada #ribòalcarrer #stopcarrilbici #comprmisesseparatista #lasilenciosacat #novotesseparatistas #avotacambio #mvotacambio
FAVOR	 tant és quan llegeixis això #diada #independencia #femsal
NONE	el milagro antigrasa de #fairy si a espanya es retransmitís en directe i sense talls preseleccionats i veiessin el #judiciprocés no els quedarien massa més alternatives que ferse independentistes caurels la cara de vergonya o tancar la televisió
FAVOR	un últim esforç que tenim presos i exiliats
AGAINST	mentida feixistes
FAVOR	 està a concretamente de dir croquetamente #judicitvcatràdio
NONE	el dia en tuits detingut el líder de vox a lleida per haver abusat suposadament dalmenys dos homes discapacitats
NONE	linspector en cap en qüestió està integrat a la brigada provincial dinformació de barcelona la mateix unitat a la que pertany linspector que va apallissar el fotoperiodista
NONE	les treballadores cobrem € menys lany de mitjana que els treballadors les dones acostumem a treballar en categories inferiors i tres de cada quatre treballen a jornada parcial la bretxa salarial a espanya és del a catalunya el
NONE	josé antonio nieto exsecretari destat de seguretat després de la junta de seguretat teníem clar que lactuació dels mossos desquadra no seria ladequada durant el referèndum #judicitvcatràdio
NONE	 vox és lacusació del poble espanyol en defensa de la seva dignitat javier ortega smith fa una conferència al parlament europeu
AGAINST	el dia de les comparacions raonables i la ètica no vareu anar a classe
AGAINST	 torra no molt honorable president de la generalitat de catalunya mhp si prefereix abreujar
FAVOR	alguns el prenem com a mandat democràtic però no serveix de res si no lhi considera gairebé tota la població no cal un dindepes però sí un de gent que consideri que sha fet un referèndum vàlid i que nacati el resultat la resta literatura o màgia
NONE	 comencem la setmana amb una frase de laccés a les noves tecnologies té un cost alt per a les nostres vides però som capaços de prescindir dels aparells bàsics per viure a la moda tecnològicadigital viure el #futur és necessari però és car
FAVOR	si a algun lloc tenia sentit lluïr el llaç groc era a madrid és allà on hem de fer entendre el que pensem molta gent considerem que hi ha presos polítics que el seu empresonament és una greu injustícia i que en reclamem el seu alliberament i el retorn de tots els exiliats
NONE	la pertinença a organitzacions polítiques i socials legals no entra dins de la llibertat ideològica i la protecció de dades podrien preguntar obertament per lopció sexual o la religiosa estan contravenint la lopd
AGAINST	quan penseu sobre el que ha passat avui recordeu només que els taxistes van parar un vtc amb una família a dins i li van calar foc nosaltres hem llençat pols de guix de colors
AGAINST	 pero elsa a lo important monclair o prada
FAVOR	 i mentrestant el seu jefe el buenafuente presentant els goya a sevilla i fent brometes sobre puigdemont
FAVOR	ho diu el que va decidir que no es podia investir al president que havien elegit els catalans pq el govern espanyol no volia això era per acostarte a la ciutadania catalana o al del govern espanyol o potser a la ciutadania espanyola #proucensura
FAVOR	us imagineu a frança anglaterra o alemanya policies assassins o que han participat en cops destat o que premien antics soldats nazis fossin testimonis contra polítics pacífics i democràtics què dirien els dirigents socialistes daquests països i ara mireu el silenci diceta
NONE	 aquesta tarda toca sessió de les veus de la república ens hi veurem
AGAINST	#habitatge desc i el col·legi dadvocacia de barcelona porten al tribunal constitucional els desnonaments oberts via
NONE	enric millo puigdemont em va traslladar la seva intenció darribar a un acord amb lestat ens vam reunir diverses vegades en privat sempre amb cordialitat #judicitvcatràdio
FAVOR	creuré en la democràcia despaña quan rajoy i uns quants més de la seva banda siguin els jutjats i condemnats i no els nostres polítics es a dir mai
FAVOR	 el psoe del els gal alfonso guerra etc parlant de federalisme ens prenen per imbecils
AGAINST	quin mal i quina ràbia fa veure això
NONE	teresa guix a principis del vaig treballar en la web del pacte pel referèndum ho vaig facturar i després vaig fer una factura negativa per no cobrarho #judicitvcatràdio
FAVOR	això esperem tot i que caldrà esperar uns anys quan semeti des de lestat català una ordre de detenció internacional contra diverses persones espanya no hi col·laborarà igual com no va extradir cap nazi fins i tot amb govern del psoe
FAVOR	el bloc constitucional ha dassumir el dret a lautodeterminació perquè és un dret reconegut en làmbit internacional ha afirmat junqueras #judiciprocés
FAVOR	 ara a el president torra ha parlat en nom del #govern han fet un bon treball conjunt amb el #vicepresident ens sentim còmodes amb el seu discurs #elnostremoment
NONE	diego pérez de los cobos la primera sorpresa va ser la inacció dels mossos i la segona el grau de virulència de la gent el cordinador de loperatiu policial de lo parla de muralles humanes i diu que no hi va haver cap càrrega #judicitvcatràdio
AGAINST	 jo he estat tota la vida bregant la terra i arremangat #barcelona mereix un alcalde que conegui la cultura de lesforç necessitem #boualcalde #yoconbou
FAVOR	nits sense vosaltres a madrid amb per ser al vostre costat quan declareu demà i dimecres no ens cansarem de repetir que aquest judici es una farsa #fakejustice #judicifarsa
NONE	assegut en un banc al passeig de la praia de riazor badant després dun dia intens parlant de joventut cultura política i menjar be nois la mar de be
AGAINST	produeix fàstic i vergonya aliena veure a lstatu quo convergent que es va convertir al separatisme furibund i ens ha portat al desastre demanar ara el vot per al de a veure si encara poden salvar la cara i els mobles
AGAINST	aquest de setembre no és com els darrers onzes de setembre jo també estava fart de fer el friki de les coreografies i de les genuflexions de lanc i òmnium als partits i als polítics però aquest any hi haig danar per força
AGAINST	meritxell batet sempre hi ha hagut governs en funcions no renunciarem a fer res dins el marge legal els matins de tv
FAVOR	 cruïlla gran via amb rambla catalunya avui #hitornemaser #s
AGAINST	després de tres dies de judici he arribat a tres conclusións ️⃣ es jutjant a tots el catalans per votar ️⃣ és un judici polític ️⃣ són presos polítics
NONE	roger torrent la mesa no entra a valorar el fons de les propostes aborda qüestions formals la mesa és un òrgan polític i no censurador #judicitvcatràdio
AGAINST	i això exactament ho bases en perquè vull creure que tens alguna evidència daquesta afirmació
AGAINST	no tho imagines hi ha moltes boques per menjar estan col·locant com has vist fins els presos en llocs clau i això que estan presos
NONE	judici procés lexlletrat major del parlament antoni bayona contradiu carme forcadell es poden inadmetre resolucions per raons de fons i assegura que van advertir forcadell de responsabilitats penals si admetien la llei de referèndum #judiciprocés
NONE	segueixen sent la única alternativa viable a banda de no votar a ningú xd
AGAINST	sempre he comptat amb les dones a la meva vida empresarial molts hem apostat des de sempre per valorar el #talent indistintament de si són homes o dones avui és el #diainternacionaldeladona però la veritable inclusió es lluita cada dia #boubcn
FAVOR	instruiuvos perquè necessitarem tota la nostra intel·ligència emocioneuvos perquè necessitarem tot el nostre entusiasme i organitzeuvos perquè necessitarem tota la nostra força antonio gramsci #nioblitniperdo #nopassaran #república #llibertatpresospolítics
FAVOR	️ a estiren la causa de l #oct contra els alcaldes com un xiclet veurem fins quan mantenen la tensió els alcaldes investigats estem tranquils perquè sabem que votar no és cap delicte el més lògic i democràtica seria arxivar la causa
AGAINST	 mes sanitat i educaciò i menys viatges
NONE	la cadira del davant sempre està buida oriol junqueras considera que sels ha negat el diàleg i que resulta duna ironia gairebé cruel que els que es neguen a negociar els acusin de practicar la retòrica #judicitvcatràdio
AGAINST	 manifestació per la unitat despanya a barcelona a dos dies de la diada
AGAINST	només hauria destar jutjat per traició a catalunya per lo demés dacord
FAVOR	protesta en suport dels presos polítics durant el congrés mundial de juristes que sestà celebrant a madrid coincidint amb el #judiciprocés estudiants de dret exhibeixen pancartes i llaços grocs durant lacte
AGAINST	ara al consell del #feminismesocialista informe polític i prioritats amb i més #mónlocal #a #europees #m i #mjofaigvaga #fetsnoparaules #orgullfeminista
NONE	el discurs de junqueras crea malestar al suprem
AGAINST	@inesarrimadas avui veiem la catalunya que vol torra una catalunya col·lapsada i governada pels cdr amb enfrontaments amb la policia i talls de carreteres milers de famílies no han pogut portar els seus fills a lescola ni fer la seva vida amb normalitat #actualidadcs
AGAINST	l@alfonslopeztena porta tota la documencació a la seva disposició a la fiscalia superior de catalunya que demostren que forradell i han mentit com a testimonis al tribunal suprem dintre àudio
NONE	 ja ho vaig dir a la final de la copa mentre hi ha vida hi ha esperança i avui ens tornarem a aixecar lequip te molta me
AGAINST	 home marià miró el creador de lobra esperpèntica magistral i venent més victimisme quina sorpres
AGAINST	 això a catalunya no tindrà retweets però la opinio del lletrat del parlament be ho valdria imprescindible lectura
FAVOR	urgent el govern vol allargar els lloguers entre els i anys i regularne els preus
AGAINST	corea del nord comença el seu programa denriquiment fairy
NONE	josé antonio nieto exsecretari destat de seguretat la interlocutòria judicial deixava clar que shavia devitar el referèndum #judicitvcatradio
AGAINST	pos vale són patètiques el ram de lliris on te lenvio
FAVOR	 fora feixistes dels nostres pobles desinfectem desinfectem desinfectem #amer #nopassaran
NONE	aquest dimarts en el judici del procés declaren turull i romeva
AGAINST	si no sap parlar bé en català imagina davant dun tribunal al qual ha de dirigirse en castellà tots vam veure el que va passar tots sabem el que van fer i tots sabem com van rebre i tractar a la gc desde que van trepitjar barcelona
NONE	 els pressupostos són la principal llei dun govern hores dara seria una irresponsabilitat aprovarlos #elsmatinstv ️
NONE	la crida no es presenta a les eleccions generals del dabril
NONE	ara mateix a terribas vox és extrema dreta arrimadas jo prefereixo posar letiqueta de populista
FAVOR	parlem clar pel que esta treballant durament erc es per aconseguir que no hi hagin majories absolutes independentistes ni als grans ajuntaments ni despres a la generalitat i aixi poder justificar pactes amb comuns i psoe qui no ho veu es perque no vol
AGAINST	la república es posarà en pràctica tard o dhora reconeixeu els fets #catalunya #catalonia
AGAINST	al #plebcn hem reprovat el govern colau pel fracàs i els incompliments del pla de barris un altre exemple de la manca de previsió improvisació i mala gestió de la sracolau fins avui només ha finalitzat el de les inversions previstes als barris ho explico aquí 
AGAINST	really a aquestes alçades de la pel·lícula dius aquesta merda
FAVOR	els eurodiputats internacionals és la primera visita que podran fer als presos polítics ja que el govern espanyol no va autoritzarlos a entrar als recintes penitenciaris de madrid
NONE	turull el web ja el teníem des de la consulta de lestatut els catalans ho aprofitem tot #judicitvcatràdio
NONE	 algú sap si ladvocada de lestat españordo és va treure la carrera a la juankar
FAVOR	festa de cellebració #oct #referèndumtrs #terrassa  no oblidem que és la revolució dels somriures #repúblicaésllibertat #repúblicacatalana 
FAVOR	els objectius perseguits amb violència només arriben a lèxit en un és més probable arribar al nostre objectiu si no usem la violència pots seguir el #judiciprocés en directe a través de lenllaç 
AGAINST	 els elefants sobiranistes per a qui li interessi salut
NONE	la decisió de revocar la ciutadania britànica de la jove que es va unir a estat islàmic arriba després que des del govern shagués admès que no es podia deixar la noia sense cap nacionalitat
AGAINST	la patronal pública el govern català i atenent que únic sindicat que convoca només té presència residual en administració catalana la coincidència no és casual dirli vaga general a una acció que no ha tingut cap incidència en empresa privada és degradar la vaga
FAVOR	hoy hace un año que en el parlament se ejerció la democrácia permitió el debate de la llei referèndum dautodeterminació hoy la democràcia está encarcelada #parlament#empresoneneldebat
FAVOR	no volem que es revisi res sabem de sobres que amb els taxistes no vau fer ni un gest durant dos setmanes i els independentistes sempre pillem el que volem es la teva dimissió si no ppts controlar les teves criatures plega #buchalcarrer #foradunavegada #alamerda
AGAINST	és identitària tota persona que no sigui nacionalista catalana i si ets catalanista però no molt ets espanyolista a veure si anem aprenent
FAVOR	 guia com assistir a la manifestació independentista del de març a madrid per
AGAINST	algú li pot explicar a tota aquesta tropa el que és governar ser responsables i no enganyar a tothom
AGAINST	 avui volem reivindicar les nostres autores per aquest motiu anirem afegint piulades a aquest fil al llarg del dia htt
NONE	#endirecto joaquim forn declara en el juicio del procés
FAVOR	 la misteriosa publicació de puigdemont a xarxes ja som independents
FAVOR	 vaja merda de persona envia borrell a demostrar el #thisistherealspain i la paguem entre tots rape violació
FAVOR	repassem abans que passés o ja sabíen que només era per dialogar durant oct van voler fer eleccions per no fer dui fins que els van dir que el era inevitabe van fer dui simbòlica ara van amb banderes espanyoles hi ha hagut una traïció més gran a la història
AGAINST	compra de vivenda de segona mà el comprador ha de pagar impost transmisions patrimonials catalunya madrid si la vivenda costa catalunya pagues euros madrid pagues és a dir euros menys aquestes son les mesures socials a catalunya
AGAINST	tu faries justament el contrari vetar a i rebre amb canapés a zipi i zape el motiu uns tagraden i els altre no imagino però que el que mou a i és que puigdemont està pendent de judici i és un fugitiu que marxà amb la cua entre les cames 
FAVOR	 manuel castellví comissari dels mossos no em consta que els mossos fessin cap seguiment a la policia ni a la guàrdia civil #judicitvcatradio
FAVOR	rebo molts missatges de gent que afirma que té imatges de les càrregues policials a lescola estel #oct fins ara no permeten identificar als agents autors de les agressions si en teniu envieules a victimesoct@bcncat gràcies
NONE	el consell de ministres aprova emissions zero de co pels cotxes a partir del
AGAINST	jo no the dit res a tu només faltaria tens tot el dret a criticar i donar la opinió daquesta senyora salutacions
AGAINST	i parlant de vulneració de drets què en pensa dels insults que ha rebut la dirigent del partit més votat a catalunya ho condemnarà o tornarà com sempre a callar
AGAINST	a recordo vau donarli suport fins nov perquè ️⃣nefasta gestió seguretat i manters ️⃣ser anti ️⃣justificar populisme puigdemont i independentisme unilateral realitatus va deixar ella 
AGAINST	que no caiguin en loblit no els deixem sols acampada vaga indefinida visca la dignitat obrera
FAVOR	tots els governs feixistes volen tenir els ciutadans ben identificats per poderlos reprimir per les seves opinions i estat hispànic va ben situat en la cursa per empresonar tuiters i rapers no afins al règim
NONE	la secretària destat despanya global irene lozano compara votar lo amb una violació en una entrevista a sky news #judicitvcatràdio
AGAINST	no sóc neutre clar que no des de fa més de anys sóc simpatitzant i col·laboro en el que puc amb erc el que vull sobre totes les coses és que es faci efectiva la república catalana i hi ha molta gent liders polítics que mhan decebut
FAVOR	quan el psoe diu que lindependentisme alimenta lultradreta el feixisme no només els blanqueja es queda a un nanosegon de dir coses com que lauge del populisme a europa és culpa de la crisi migratòria
AGAINST	#judicitvcatradio primera gran mentida jutge marchena minuts per argumentar als processats poden parlar en idioma catalàn per ser lengua regional y minoritaria bé el català el parlen milions de persones més que el danès i regional idioma oficial destat andorrà
FAVOR	 normalitat democràtica del govern efectiu  era necessari lús de la defensa personal extensible per a reduir un emanillat  va autoritzar el cap de torn de lús de la pistola elèctrica per a resoldre qüestions dordre públic
AGAINST	 en el memorial en record de les víctimes dels atemptats del a a #barcelona
NONE	ja no parlem només demergència habitacional parlem demergència crònica davant la falta de voluntat política per a revertir la situació que pensa només en els interessos financers de la banca i els fons voltor és necessari treballar #porderechoavivienda
AGAINST	farsa han comés delictes molt greus no será un judici nul ni de coña confiem en el poder judicial ser polític no eximeix del cumpliment de les lleis
NONE	dolo pulido de i portaveu de la comissió de comunicació de la hi ha un fantasma que recorre el món i aquest es diu #feminisme
AGAINST	fantàstic igualment tampoc és tan estrany pels curts de mires llegiu com hi ha qui demana el vot per pedro sánchez
AGAINST	 scc demana una estratègia de llarg termini i ampli abast per a catalunya que superi el
NONE	lalcaldable de ciutadans a madrid begoña villacís afirma que les acusacions que li fan dhaver amagat el seu patrimoni durant tres anys responen a interessos electorals
FAVOR	#president som un país de lluites compartides cohesionat a partir de grans consensos i que farem amb entitats i persones afectades impulsarem el pacte nacional per a les persones amb discapacitat i el pacte contra la segregació escolar #pladegovern
AGAINST	perquè de baix a dalt és la victòria del referèndum i de dalt a baix és la derrota de la declaració dindependència i tot el que ha passat després fins avui
FAVOR	junqueras és el primer dels acusats en declarar i situa el marc del judici en una clara defensa política una defensa com la planteja lúnica manera de guanyar és des duna posició de màxima dignitat i enfrontament dialèctic amb el tribunal
FAVOR	però el president puigdemont ha dit el contrari molt intel·ligentment ha dit que estava disposat a rebrela i com era desperar ella sha negat a ser rebuda ser rebuda és totalment contrari al que pretén
FAVOR	aquest #s tornarem als carrers i direm prou ja nhi ha prou de jugades mestres i de discussions de nens petits volem la independència de catalunya i hem danar tots a una per ferla possible #ensplantem
FAVOR	la intersindicalcsc ha preparat el diari de vaga #mrepúblicafeminista en motiu de la vaga general que el sindicat republicà hem convocat per aquest divendres de març dia internacional de les dones podeu consultar diari de vaga en digital
FAVOR	#judicitvcatràdio ja us val no cal reiterar tant el testimoni daquesta impostora
FAVOR	és el problema de posar chonis a la política els falta classe i sobretot educació
AGAINST	es condicion indispensable para estat en tv
FAVOR	si la cup és tan diferent a erc y pdcat a què esperen per convocar manifestacions contra lestafa a fer caure el govern autonomista a proposar una alternativa concreta per fer efectiva la república
NONE	acaba linterrogatori de ladvocada de lestat la declaració de jordi turull es reprendrà a les amb les preguntes de ladvocat de la defensa jordi pina #judicitvcatràdio
AGAINST	seria de molta jeta que sent tan incult hagués acceptat el càrrec de diputat però no vull prejutjar doncs segurament és pitjor i realment el que vol manipular a la població enganyarla per escalfarla
AGAINST	 després li han tocat les tetes
FAVOR	avui és el dia per recordar aquest documental del #s el relatficció construït pels jutges i fiscals que no dialogan con golpistas y nazis manté a innocents en presó preventiva la justícia vindrà deuropa i la llibertat del carrer #freetothom 
AGAINST	de veritat que al·lucino que estant com estem encara ens trobem amb els sectaris de cada partit atacant i acusant als altres de veritat que mentren ganes de no votar a ningú llegint tanta ximpleria tot i que per responsabilitat ho faré però no ho mereixen 
FAVOR	 puigdemont rebutgem la violència física i institucional de lestat espanyol
AGAINST	estem tant fotuts que després dhavernos enredar dues vegades us penseu que estem obligats a tornarlos a votar és la humiliació definitiva del votant del primer doctubre si els voteu estem acabats definitivament perquè liquidem allò que ens donava força
