id_str	TWEET	LABEL	preprocessing_A
1093246285484883981	@miferiano @helixx85 @laSextaTV Asquerosa tergiversación. Contra los indepes creéis que vale todo ¿verdad? Cuidado con los boomerangs, vuelven tan fuertes como se lanzan.	FAVOR	asqueroso tergiversacion contra indepes creeis valer verdad cuidar bomerangs volver fuerte lanzar
1097759689247469568	Y al PSOE le da pánico hablar de referéndum en alguna de las formas posibles.  (Es simple constatación, no constatación equidistante)   Sánchez: “El independentismo tiene pavor a sentarse a dialogar” https://t.co/dO6gwXsN1R vía @elpais_espana	FAVOR	psoe panico referendum formar posible simple constatacion constatacion equidistante sanchez independentismo pavor sentarse dialogar
1096086167471247360	@elperiodico @juansotoivars Jajajajaja! No si a él no le hace falta decirlo, ya lo hacéis vosotros, una detrás de otra! Compara un referéndum con una violación una de las últimas grandes cosas nooo retrógradas de españa ! Xd!!	FAVOR	jajaja falto decirlo haceis vosotros otro comparar referendum violacion no retrogradar españa
1038167067093073922	@sghiebra @neustomas @Albert_Rivera Las tertulias en que estan Canyas de Cs, Bernardos, rancio facha donde los haya...las entrevistas a VOX, Arrimadas etc.etc. Dime una sola tv donde hayan hecho una sola entrevista a un independentista . Gracias .	FAVOR	tertulio canyas bernardo ranciar facha hayalas entrevistar arrimar etcetc dime entrevistar independentista gracia
1097582644848717824	NUESTRO VÍDEO DE LA SEMANA se lo dedicamos la Alianza Atlántica @NATO en su #70aniversario. ?? #España está firmemente comprometida con sus operaciones, misiones y actividades.  ? @EMADmde  @EjercitoTierra  @Armada_esp  @EjercitoAire  #DiplomáticosDeEspaña @MAECgob  @NATOpress https://t.co/afCqvhe2v0	AGAINST	nuestro vídeo semana dedicar alianza atlantica #aniversario #españa firmemente comprometer operación misionar actividad #diplomaticosdeespaña
1102611913593274369	De llamar  fascista  a albertrivera a pedir a Puigdemont que renunciase a su acta de diputado https://t.co/qaHrSArHXw	AGAINST	llamar fascista albertrivera pedir puigdemont renunciar acta diputar
1099440968036691969	Lo siento por los trabajadores y franquiciados , yo era cliente hasta q se postularon del lado indepe en una de las huelga políticas, desde entonces no me volvieron a ver. https://t.co/hjXuJ9bxNY	AGAINST	sentir trabajador franquiciados cliente postular indepe holgar politicas volver
1095963860983369730	Que el fiscal Javier Zaragoza diga que es un juicio  en defensa la democracia española  es una victoria de la tesis del juicio político. De momento, han caído de cuatro patas , por @TianRiba  https://t.co/VhAIfdsWXR	FAVOR	fiscal javier zaragoza decir juicio defensa democracia español victoria tesis juicio politico momento caido pato
1102370067088658432	El muy feminista y padre constitucionalista queer Octavio Salazar me ha bloqueado por este tuit. Supongo que va en su manual de hombre feminista el no escuchar críticas de mujeres feministas. https://t.co/TZV4uPdsXw	FAVOR	feminista padre constitucionalista queer octavio salazar bloquear tuit suponer manual hombre feminista escuchar criticar mujer feminista
1093043779467124736	El felón @sanchezcastejon   El Gobierno, a la desesperada, acepta que el PNV  medie  con los independentistas vía @voz_populi  https://t.co/Z2LH0I873T	AGAINST	felon gobierno desesperar acepto mediar independentista
1097474345012785153	Zasca tras zasca de Guerra a Évole en la entrevista de la Sexta. Puigdemónt ha dado un Golpe de Estado, por lo tanto es un golpista. https://t.co/zGR1rEFp3x	AGAINST	zasca zasca guerra évole entrevistar sexto puigdemont golpe estar golpista
1097382098338545666	RT @ManagerPolitik:  El apaciguamiento con los separatistas no sirve  Guerra, vuelve, por favor. #GuerraEnSalvados	AGAINST	apaciguamiento separatista servir guerra volver favor #guerraensalvados
1092937996180037632	Si @Irene_Montero_ dice que trabajar para Irán es  sano y contribuye a la democracia  se debe a que tienen una concepción peligrosa de la democracia, confío en que la democracia española resista los embates de su concepción de la  democracia . https://t.co/K39FWydSUZ	AGAINST	iran sanar contribuir democracia concepcion peligroso democracia confio democracia español resistir embate concepcion democracia
1099426049534935042	@SaveSpain1 @rosadiezglez parece mentira que una mujer experiementada como@rosadiezglez diga esta barbaridad,ya no digo constitucionalista, esta herida porque @UPYD se pasa a Cs?	FAVOR	mentira mujer experiementada como@rosadiezglez decir barbaridadya decir constitucionalista herir paso
1099443227218841600	🔴La #GuardiaCivil busca compensar la falta de personal con la imposición de una mayor cantidad de horas de trabajo de los agentes.   Lejos de aplicar de una vez la OG de Jornada Laboral y los turnos de trabajo que permitan conciliación laboral y familiar https://t.co/UkZHJh1tEi	AGAINST	#guardiacivil buscar compensar falto personal imposicion cantidad agente lejos aplicar jornada laboral turno permitir conciliacion laboral familiar
1098854396316782592	Està mujer es mi idolo . Somos muchos los catalanes que estamos hartos del nacionalismo catalan. Valiente està mujer 👏👏👏👏👏👏 https://t.co/3HMSqZjjPh	AGAINST	este mujer idolo ser catalán harto nacionalismo catalan valiente este mujer
1097631745799790593	Raquel se ha encontrado un pendiente en la lavandería que estaba muy escondido:  Puede ser de otra edición  &gt; https://t.co/kMhL5n5DTG #GHDÚO18F https://t.co/y4hif8zKln	NEUTRAL	raquel encontrar pendiente lavanderia esconder poder edicion #ghdúof
1099022930900594690	Marlaska acerca a otros tres presos de ETA al País Vasco y ya suma 26 en apenas ocho meses!! Esto son los logros del okupa narcisista  @sanchezcastejon! #elecciones2019votoderechas #28abrilElecciones  https://t.co/CfXWsqbGRf	AGAINST	marlaska acercar preso pais vasco sumo mes este logro okupa narcisista #eleccionesvotoderechas #abrilelecciones
1102961125740679169	Enric Millo explica el tuit que le dedicó Toni Albà, el 1 de octubre de 2017, amenazándole con no volver a pasear tranquilamente por la calle.  Albà utilizó un BULO. Una imagen de un niño con una herida en la cabeza, del año 2012, en Tarragona.  #JuicioProcés https://t.co/7ih8HgM510	AGAINST	enric millo explicar tuit dedicar toni alba octubre amenazandole volver pasear tranquilamente callar alba utilizar bulo imagen niño herir cabeza tarragona #juicioproces
1103404416688967680	El PSOE ya persigue a los constitucionalistas hasta dentro del propio partido.  Se expedienta a un militante favorable a los pactos con PP y Ciudadanos https://t.co/ZNmYLGkREq	AGAINST	psoe perseguir constitucionalista partido expedientar militante favorable pacto ciudadano
1099158352117096449	@josemanuelferra @AlejandroSanz Que va, el es más de hacer conciertos apoyando a golpistas y países genocidas. Los derechos humanos que se violan de forma sistemática en su país de origen, no van con él...  Verdad @AlejandroSanz?	FAVOR	concierto apoyar golpista paises genocida derecho humano violar formar sistematica origen verdad
1099285444322357250	El próximo que me venga con que va a defender a los catalanes no indepes, le parto la cara!!!  Trepas!!!	NEUTRAL	venir defender catalán indepes partir caro trepar
1098909868726079488	Quem conhece alguém q passou dos 50 anos e não consegue arrumar emprego pq é descartado pelo mercado? Bozo não quer matar o brasileiro de trabalhar, quer é q todos morram de fome mesmo...	NEUTRAL	quem conhece alguem passou ano consegue arrumar emprego descartar pelar mercar bozo quer matar brasileiro trabalhar quer morram fome mesmo
1092163989709172740	Maduro está defendiendo la democracia en #Venezuela por el número de elecciones convocadas en el pasado. De convocarlas, ahora, nada de nada. No vaya a ser que las pierda... #salvadosmaduro	AGAINST	maduro defender democracia #venezuela numerar elección convocar pasar convocarlas ahora nada perder #salvadosmaduro
1095906696067801089	Así amaneció ayer otra vez nuestra sede ante el inicio del #JuicioProces. Otro ataque más que demuestra el problema grave de calidad democrática que tenemos en #Cataluña con grupos como los CDR apoyados por Torra presionando impunemente a jueces, entidades y partidos políticos https://t.co/6bCCkvlJzt	AGAINST	amanecio sedar iniciar #juicioproces otro atacar demostrar problema gravar calidad democratica #cataluña grupo apoyar torrar presionar impunemente juez entidad partido politicos
1093092712881053698	Interesante lectura.   El nacionalismo ayudó a encubrir los abusos en Montserrat https://t.co/vfGT05KA16	AGAINST	interesante lectura nacionalismo ayudar encubrir abuso montserrat
1095985841892139008	@lazaroelmundo Pues ese placer que lo traslade a los colegios catalanes. Malditos cobardes golpistas.	AGAINST	pues placer trasladar colegio catalán maldito cobarde golpista
1096057213746114560	Oriol Junqueras, declara que el separatismo nunca ha sido violento. ¿Nunca? ¡Veamos . . .! #LaRepublicaNoExisteIdiota  #VoxAvanza https://t.co/ldBPaX23Hq	AGAINST	oriol junquera declarar separatismo violentar nunca ver #larepublicanoexisteidiota #voxavanza
1096024447574859778	?? @junqueras:  He asumido ir a la cárcel y no poder expresarme durante un año y medio. Pero cada vez que tenga ocasión insistiré en que esta es una cuestión política que exige una solución política   #JunquerasAcusa #JudiciAlaDemocràcia https://t.co/YRhwKzY2MG	FAVOR	asumir carcel poder expresarme mediar pero ocasion insistire cuestion politica exigir solucion politica #junquerasacusa #judicialademocracia
1102628889497612288	@J_Zaragoza_ Te dejaste que también estamos contra los espías, los mentirosos, los fachas descerebrados, los amigos del 155. Mira sin quererlo te he descrito. Bocachancla. Y por cierto, los PGE de tu jefe eran tan sociales que eran imposibles de aplicar. Embustero.	FAVOR	dejar espias mentiroso facha descerebrado amigo mirar quererlo describir bocachancla cierto jefe social imposible aplicar embustero
1096125673863667713	El conseller Joaquim Forn ha dado cinco zascas a los fiscales que lo interrogaban #JuicioProcés https://t.co/u0VaAtzqRZ	FAVOR	conseller joaquim forn zascas fiscal interrogar #juicioproces
1097895134207840256	Los socialistas en su tono... leyendo esto no me extraña sean amigos de golpistas y terroristas https://t.co/UtuBn2l8vv	AGAINST	socialista tono leer extraño amigo golpista terrorista
1102411341615239168	Risto contra los presos políticos:  Me alegro que no les haya salido bien  | Vía @En_Blau_es  https://t.co/3paMCsmqyP	FAVOR	risto preso politicos alegrar salir
1093288695346667520	Tres congresistas recuerdan la muerte de una niña guatemalteca durante el discurso de Trump https://t.co/uS1XcXSKGf	NEUTRAL	tres congresista recordar muerte niño guatemalteco discursar trump
1098969999363002368	Algunos afiliados, y otros que sólo quieren joder, se quejan de que los nuevos estatutos de VOX eliminan las primarias para las listas. Es cierto. VOX es diferente y no queremos que se infiltren «trepas». Para las próximas, veremos. #SiguemeYTeSigoVOX	AGAINST	alguno afiliar querer joder quejar estatuto eliminar primario listo cierto infiltrar trepar para proximas ver #siguemeytesigovox
1099293836281548800	Puigdemont, a Arrimadas:  Si quiere decirme alguna cosa que entre y me lo diga a la cara  https://t.co/JJ3SjYQnVd	FAVOR	puigdemont arrimar decirme cosa decir caro
1097742762693279744	Un Boeing 747 hundido deliberadamente será la principal atracción https://t.co/JmnOXaUfPm	NEUTRAL	boeing hundir deliberadamente principal atraccion
1103330740874461186	@MariadelMarMen9 ¿Dictadura indepe? Quien sabe, quizás alguno de tus hijos se vuelve indepe, ¿lo aceptarías?	FAVOR	dictadura indepe quien saber hijo volver indepe aceptarias
1103426459459305473	EEUU sanciona a Cuba para reducirles poder financiero y Cuba en respuesta ordenan que en Venezuela secuestren al periodista EEUU Cody Weddle.  Luego Jorge Arreaza, declaró persona no grata al Embajador Alemania y ellos rápidamente le responden  esto les agravará la situacion .	NEUTRAL	eeuu sancionar cuba reducirles poder financiero cuba respuesta ordenar venezuela secuestrar periodista eeuu cody weddle luego jorge arreaza declarar persona grato embajador alemania rapidamente responder agravar situacion
1103605174780784645	@fernandomys @DoradoAlex @govern @QuimTorraiPla Sirven para 3 cosas: 1) Dar el Ok vinculante o no a un acuerdo previo como dices. 2) Dar un mandato político a ls políticos para q cambien la ley o intituciones en un sentido u otro (Brexit) 3) Ratificar o suspender una ley aprobada por los diputados (Suiza)  Ls 3 son buenos, no?	FAVOR	servir cosa vinculante acordar previo decir mandato politico politicos cambiar intituciones sentir brexit ratificar suspender aprobar diputar suizo bueno
1099287589834633217	Un grito bien alto y claro:  Me voy a dejar la piel para que Albert Rivera sea presidente de España  #GraciasInés https://t.co/EmEvmSUppS	AGAINST	gritar alto claro dejar piel albert rivera presidente españa #graciasines
1099214537918693376	RT @elconfidencial: La actitud de los CDR en el paro de país daña el discurso de los presos ante el Supremo https://t.co/vrWitmXxUa	AGAINST	actitud paro dañar discursar preso supremo
1099392748019421184	🇪🇸🍊 @InesArrimadas 🍊🇪🇸 se presenta a las #Generales 📽  Me voy a dejar la piel para que @Albert_Rivera sea presidente del Gobierno de España  No sólo tú, @Cs_Asturias también al completo, somos #Equipo🍊 El #28Abril España 🇪🇸 será 🍊 y comenzará una #NevaEtapa  #GraciasInés https://t.co/nQCVt9VsZ9	AGAINST	presentar #generales dejar piel presidente gobierno españa completar #equipo #abril españa comenzar #nevaetapa #graciasines
1099332656519671809	@JonInarritu Continúan hablando de la población catalana como si fuera una masa sin criterio... Escuchad a @jorditurull cuando dice que no somos ovejas A mi no me ha hecho indepe ni TV3, ni la Gene, ni la ANC. Me ha hecho indepe el PP, Cs, 1/2 PSOE, el Borbón, GC, PN, AN, TS, TC, TSJC-13...	FAVOR	continuan hablar poblacion catalán masa criterio escuchar oveja indepe gene indepe psoe borbon tsjc
1093071243241230336	Sánchez parece haber cruzado el Rubicón al aceptar el relator exigido por los independentistas. Incluso miembros del PSOE y medios afines están cargando contra él.  Iñaki Gabilondo:  ¿Tan desesperado está el presidente?   https://t.co/yerCRUNEiz	AGAINST	sanchez cruzar rubicon aceptar relator exigir independentista incluso miembro psoe medio afinar cargar iñaki gabilondo desesperar presidente
1097630056149594112	??? Nunca conseguirá nada dialogando con los independentistas, y hay dos razones muy evidentes: - Ellos tienen muy claro lo que quieren - Usted no tiene ni idea https://t.co/aVrT97kV8N	FAVOR	nunca conseguira dialogar independentista razonar evidente ellos querer tú idear
1099279880829747200	En lo recóndito de la selva,@vladimirpadrino dispara contra los pemones porque cree q no tienen dolientes,en contraposición con su actitud en la frontera con Colombia donde están los medios. Miserable entre los miserables la justicia tiene q alcanzarte. https://t.co/RZ3eUpwH7x	NEUTRAL	recondito selva@vladimirpadrino disparar pemones creer dolientesen contraposicion actitud frontero colombia medio miserable miserable justicia alcanzarte
1097954899831259136	@pablocasado_ Es imposible mantener que los PGE estaban pactados  con los golpistas , cuando  los golpistas  votaron LO MISMO QUE TÚ a esos Presupuestos. Melón.	AGAINST	imposible mantener pactar golpista golpista votar mismo presupuesto melon
1091983939298869250	RT @jmangues: Te cuentan las manifestaciones independentistas dándote cifras falsas de participación. https://t.co/h9H5r9dbTi	FAVOR	contar manifestación independentista dandote cifrar falso participacion
1096097804936798208	@abc_es Bulo o no bulo,porque es una mancha ser independentista? Estais enfermos los q pensais asi	FAVOR	bulo buloporque manchar independentista estais enfermo pensais
1102926851163521024	El centrocampista se va a Japón y sostiene que las lesiones han perjudicado su carrera https://t.co/BsgZuHQvAZ	NEUTRAL	centrocampista japon sostener lesionar perjudicar carrera
1097833497547419648	?? @sanchezcastejon Hay dos modelos de país y eso es lo que está en juego el próximo #28A :   ? Uno que avanza y otro que retrocede.   ? Uno luminoso y otro en blanco y negro.   #LaEspañaQueQuieres https://t.co/fZ3lWMy6Fm	AGAINST	modelo jugar avanzar retroceder luminoso blanco negro #laespañaquequieres
1098936813107011589	Lo que no te cuentan las #FakeNews: una embotelladora argentina de Coca Cola entró en crisis... Porque otra embotelladora, también argentina, y de Córdoba, invirtió en 2018, creció y le sacó mercado. Además, va a exportar. Libre competencia.   https://t.co/tvK9PoYMbv	NEUTRAL	contar #fakenews embotellador argentino coca cola entrar crisis porque embotellador argentino cordoba invirtio crecio sacar mercar ademar exportar libre competencia
1096147837430185985	En el Reino Unido ponen en su sitio a Junqueras por pasarse de listo. La International Churchill Society:  Churchill tuvo muchas cosas que decir sobre la democracia pero nada parecido a las palabras de Junqueras entre sus discursos y sus escritos . https://t.co/dSIra6Y148	AGAINST	reinar unir poner sitiar junquera pasarse listar international churchill society churchill democracia parecer palabra junquera discurso escrito
1102946164276690944	@VilaWeb Pues espero que la moción de censura sea presentada. Este govern inefectiu debe ser debidamente castigado.	FAVOR	pues esperar mocion censurar presentar este govern inefectiu debidamente castigar
1103470993828429826	#EEUU prepara sanciones a bancos extranjeros que traten con #Maduro https://t.co/oLi2CMZFeo	NEUTRAL	#eeuu preparar sancionar banco extranjero tratar #maduro
1097501237874999298	@gebelque @elnacionalcat_e Perfectamente alineados con el pensamiento de los trillizos. De q tener miedo? si no ganan pueden ser cuatrillizos y todos a una, contra los perversos indepes	FAVOR	perfectamente alinear pensamiento trillizo miedo ganar cuatrillizo perverso indepes
1102549094965395456	Marchena acaba de interrumpir a Nieto cuando iba a desvelar que la violencia policial del 1-O fue para impedir que a nivel internacional se supiera la cantidad de catalanes que queremos la independencia.	FAVOR	marchena acabar interrumpir nieto desvelar violencia policial impedir nivel internacional saber cantidad catalán independencia
1104025270149939200	@VOXCastellon @vox_es @LlanosMasso @JoseMa_Llanos @voxnoticias_es @VOXBurriana @Alternativa_VOX @monasterioR @NoALaIdDeGenero @Santi_ABASCAL Si creen las feminazis que con pintaditas nos amedrentamos es que no conocen la fuerza de la #EspañaViva 💪🇪🇸 Estamos con vosotros compañeros!!	AGAINST	creer feminazis pintaditas amedrentar conocer forzar #españaviva estar compañero
1092196785538326530	#ZonaFranca |  La Ciudad Condal ha sido asesinada por unos políticos incapaces de resolver un contencioso sobre el futuro de la movilidad , por @xavier_salvador  https://t.co/t3Cd7azvDG	AGAINST	#zonafranca ciudad condal asesinar politicos incapaz resolver contencioso futuro movilidad
1102461013134372864	es que en los tres casos se negaba el acceso de un grupo (indios en el primer caso, negros en el segundo) a sus derechos políticos más básicos: no había diputados indios en el Parlamento británico, ni diputados negros (sureños) en el Congreso americano, ni negros a secas... 4/	AGAINST	caso negar acceso grupo indio caso negro segundar derecho politicos basicos diputar indio parlamentar britanico diputar negro sureño congreso americano negro seco
1093271270328815618	Agradecemos al Gobierno de Croacia el apoyo a la @AsambleaVE y el rescate de la democracia que estamos promoviendo con base en nuestra Constitución.   #EuropaEstáConVzla https://t.co/SyjYyONvI1	NEUTRAL	agradecer gobierno croacia apoyar rescatar democracia promover basar constitucion #europaestaconvzla
1102940948613480451	@miriamnoguerasM Lo peor no es q nos llame borregos, sino q declare bajo juramento q el independentismo es violento	FAVOR	llamar borrego declarar juramentar independentismo violentar
1099222735539052544	RT @tauro_hn: Los #Tauro son de ideas fijas, tienen convicciones muy fuertes y son muy difíciles de convencer. Si están seguros/as de algo,…	NEUTRAL	#tauro idear fijo convicción fuerte dificiles convencer segurosas algo
1103739594296754176	Puigdemont se suma al 'linchamiento' independentista contra Millo https://t.co/T4H6ZZItXe	AGAINST	puigdemont sumo linchamiento independentista millo
1097627319806709761	Y tanto. Putin le abandona! La cuenta atrás de Maduro ha bajado a cerca de su final. #Venezuela tiene más cerca la democracia. https://t.co/Wrbi8myXlH	AGAINST	tanto putin abandonar atras maduro bajar final #venezuela democracia
1103713853236486144	Castellví:  Puigdemont dijo que entendía nuestra posición, pero dijo que había un mandato del pueblo para el referéndum .  Salí frustrado porque si subía la escalada de violencia podría haber conflicto   Puedes seguir el #JuicioProcés en directo:  https://t.co/N8QBgDu8lQ https://t.co/tzBUyqPL4a	FAVOR	castellvi puigdemont entendia posicion mandato poblar referendum sali frustrar subia escalar violencia conflicto poder seguir #juicioproces directo
1039611982629023744	Dijo Torra el domingo que él no sabía nada de Convergència, que no estaba en esa época. Tranquilo, el PDeCAT también está imputado en el caso 3%. Hay mucho que tapar en la #Diada2018, que mañana toca declarar. #FelizMartes #QueNoEnsEnfrontin https://t.co/ggJGEUDmjN	AGAINST	decir torrar domingo sabio convergencia epoca tranquilo pdecat imputar caso tapar #diada mañana tocar declarar #felizmartes #quenoensenfrontin
1097298417800396802	@guichaia Brincadeira. A gente pode discordar o quanto for mas nunca senti desrespeito da tua parte e espero nunca ter te desrespeitado, mas se o fiz, peço desculpas. Eu ainda te amo thmnsisisis tu é um amor	NEUTRAL	brincadeira gente podar discordar quanto senti desrespeito esperar desrespeitado peço desculpas ainda thmnsisisis amor
1102698667637702657	Tarragona es constitucionalista.  Nuestra capital no quiere lazos q mientan q España no es democrática.  Resistencia Alta Tabarnia libera la ciudad, dos horas han durado. https://t.co/MQG9JJAjEG	AGAINST	tarragona constitucionalista nuestro capital lazo mentir españa democratica resistencia alto tabarnia liberar ciudad durar
1099041530214576129	Mi conversación con @cmgorriaran, uno de los fundadores de UPyD, para el @elasteriscoes. Desde ópticas ideológicas diversas se puede coincidir en el terreno del sentido común, que es lo que hoy está amenazado en España por progres, chavistas y separatistas https://t.co/e0EHIfGe2l	AGAINST	conversacion fundador upyd desde opticas ideologicas diverso coincidir terreno sentir comun amenazar españa progre chavistas separatista
1092042770620080130	#Política | Antonio de la Torre,  Goya al mejor actor, dedicó unas palabras a los políticos presos y a Cataluña  https://t.co/MUTtslGO1s	AGAINST	#politica antonio torre goya actor dedicar palabra politicos preso cataluña
1095972283758333952	@adrian_Vva @DavidGP14292878 @jmcaballero58 @Somos_Pueblo_ Claro. La culpa de que gane la derecha y que millones de personas voten VoX, es de los indepes...  no es de los millones que votan. El PSOE se ha hecho caca por una mani de 45000 pax de la ultraderecha. Es por eso que no hay presupuestos. Porque se han cagado.	FAVOR	claro culpar ganar derecho millón persona votar indepes millón votar psoe caca mani ultraderecha presupuesto porque cagar
1091970344762654720	@sanchezcastejon Con el 155 os cargásteis el voto de toda la vida. Aquel voto donde las personas  se levantan para ir  al colegio electoral, votan con todas sus esperanzas y eligen el futuro que desean.  El 155 es lo más antidemocrático que hemos vivido desde la transición.	FAVOR	cargar votar vida aquel votar persona levantar colegiar electoral votar esperanzar elegir futuro desear antidemocratico vivir transicion
1097523870033215488	@Oletros @iguardans ....PUES para vencer al fascismo NO VALEN LOS EXTREMOS como ha demostrado el bipartidismo sino el CENTRO, REPITO CENTRO y por una razon muy sencilla, el fascismo NACIONALSOCIALISMO es una mezcla de dos ideologias, lo nacional y lo socialista...	FAVOR	pues vencer fascismo valer extremo demostrar bipartidismo centro repetir centro razon sencillo fascismo nacionalsocialismo mezclar ideologias nacional socialista
1093135426783727617	En el mismo instante q te dicen  eres admirable  x el hecho de dejar todo para ayudar a que tú pareja en su trabajo y algo más; te educan en q la prioridad es la otra persona.  Si tu pareja ya está bien asentada, no te anima y ayuda a tu independencia; piensa x qué y para qué.	FAVOR	instante admirable dejar ayudar parejo educar prioridad persona parejo asentar animar ayudar independencia pensar
1097616217265852416	Independentistas radicales de Sant Pol de Mar, Barcelona, agreden con extrema violencia a varias mujeres de la brigada de limpieza Segadors del Maresme al grito de 'Españoles de mierda', con la certeza de que los mossos golpistas no les tocarían ni un pelo.  ? @SGMaresme https://t.co/0cNxfmeL77	AGAINST	independentista radical sant barcelona agredir extremo violencia mujer brigada limpieza segadors maresme gritar español mierda certeza mossos golpista tocarian pelar
1097315591512342530	Sólo un tercio de los consultados apuesta por aplicar el artículo 155 para resolver el conflicto https://t.co/qbBsPQEk1B	NEUTRAL	solo terciar consultar apuesto aplicar articular resolver conflicto
1098007109596270592	**Aclaratoria**  Desde La Causa R en España queremos aclarar a la comunidad venezolana en España y a los Partidos políticos, ONGs, asociaciones, instituciones no gubernamentales tanto españolas como Venezolanas q el Sr Luis Ortiz  @luis55or no forma parte de nuestro partido https://t.co/rqzXqAmswe	AGAINST	aclaratorio desde causar españa aclarar comunidad venezolano españa partido politicos ongs asociación institución gubernamental español venezolano luis ortiz formar partido
1099434015931711488	La ayuda humanitaria no entra en Venezuela y Maduro rompe con Colombia https://t.co/kWzZ6CQp52	NEUTRAL	ayudar humanitario entrar venezuela maduro romper colombia
1102602627118977026	Mercedes Milá resurge en  Liarla Pardo  buscaban su anti- independentismo y se encontraron a una Mercedes anti-pablocasado  ¿Un 155 ilimitado? Así no, prefiero irme y ser independentista -😊 https://t.co/2QHtJHgxHo	FAVOR	merced mila resurgir liarla pardo buscar anti independentismo encontrar merced antipablocasado ilimitado preferir irme independentista
1093097729646120965	Estoy en la ciudad de la justicia de Barcelona, por trabajo, y aún huele todo a mierda por el estiércol que echaron los independentistas. Han tenido que cambiar parte del suelo. ¿Y esto quién lo paga?	AGAINST	estar ciudad justicia barcelona trabajar oler mierda estiercol echar independentista cambiar soler pagar
1102523710974709762	- La ley prevalece sobre la democracia - La ley prevalece sobre la convivencia - La ley prevalece sobre todo - Esta puta ley que asegura la monarquía y perpetua un régimen putrefacto de privilegios franquistas - Esta puta ley que nos apalea y nos esclaviza https://t.co/2qg4981hC0	FAVOR	prevalecer democracia prevalecer convivencia prevalecer este puto asegurar monarquia perpetuo regimen putrefacto privilegio franquista este puto apalear esclavizar
1099429727146860544	@Sniper_Investor @nosocuntrol @InesArrimadas @CiudadanosCs @Albert_Rivera Es que no vamos contra los catalanes, pero tú no sabes que cuando se vota se hace lo que la mayoría quiere?? Pues eso es la democracia y si la mayoría queremos independencia hay que respetarlo.	FAVOR	catalán votar mayoria querer pues democracia mayoria independencia respetarlo
1096015856000212992	“Amo a España”, dice el golpista Junqueras. Los que amamos a España no tratamos de liquidar España ni damos golpes de Estado contra nuestra democracia ni decimos que los catalanes tenemos genes distintos a los del resto de españoles, como hace usted. Cinismo puro. https://t.co/0ygtvquUzD	AGAINST	españa golpista junquera amar españa tratar liquidar españa dar golpe estar democracia decir catalán gen distinto restar español tú cinismo puro
1102958488630763525	@_isaacrosa Siento profunda pena por los presos políticos catalanes. LLevan en la carcel un años y medio y este es el juicio que están teniendo? CERO respeto por el TRIBUNAL SUPREMO. CERO! Son unos sinvergüenzas comprados!	FAVOR	sentir profundo penar preso politicos catalán llevar carcel año juicio tener cero respetar tribunal supremo cero sinverguenzas comprar
1098988029035855872	RT @felipepena: O que Bebianno quis dizer com a frase “eu não sou Marielle?” (Veja)	NEUTRAL	bebianno quis dizer frase marielle vejar
1102916935052857345	RT @yyamismoya: @mariano9605 @El_Plural Claro, pobre ser, como compañera no hay manera de tener, se ha apuntado al fascismo para tener comp…	AGAINST	claro pobre compañero tener apuntar fascismo comp
1098894168338939905	La Corte Suprema de Brasil niega de nuevo la libertad a Lula da Silva https://t.co/gUwoNIo9Gx	NEUTRAL	cortar supremo brasil negar libertar lula silva
1099294554195406848	@Solsona_cat @mossos No habría nada que decidir, se ha limpiado el pueblo de lo que Vds permiten poner en todos los espacios públicos incluido el propio Ayto. de propaganda independentista y a favor de unos políticos presos que han dado un golpe de estado. No nos cuenten historias, el pueblo limpio!!	AGAINST	decidir limpiar poblar permitir espacio publicos incluir ayto propaganda independentista favor politicos preso golpe estar contar historia poblar limpiar
1103197235846754304	RT @angelesfernand9: @iescolar Esto pasa por no declararlos ilegales, ¿para cuando se va a prohibir el fascismo? ¿O es que siempre nos gobe…	FAVOR	este paso declararlos ilegal para prohibir fascismo gobe
1099270837897777150	Arrimadas podría compensar el abandono de Cataluña con un tirón e  otras zonas de España con un discurso más juvenil. Pero la dinámica electoral en España no juega a su favor. El peso de Cataluña es necesario.	AGAINST	arrimar compensar abandonar cataluña tiron zona españa discursar juvenil pero dinamica electoral españa jugar favor pesar cataluña necesario
1103399931820363776	Por inexistencia de abogados y jueces constitucionalistas, el PP se vio obligado a nombra a Fco. Perez de los Cobos, (Juez del Trabajo) Presidente del T.Constitucional,  Verdad que se parece al Odiador Profesional del Mayor Trapero? https://t.co/S3DNeNtjD6	FAVOR	inexistencia abogar juez constitucionalista obligar nombrar perez cobos juez trabajar presidente tconstitucional verdad odiador profesional mayor trapero
1098834432964866048	Como cojones teneis tanto material escolar, yo llevo desde octubre sacando los apuntes con un boli que se dejó el profesor en mi mesa https://t.co/4a9Hb3GYAv	NEUTRAL	como cojón material escolar llevar octubre sacar apunte boli profesor mesa
1099094061020049409	(1) A los Santi Vila e hiperventilados una aclaración.  La estrategia del 1-O estaba basada en la sentencia del CIJ (caso Kosovo). La independencia era posible y necesitaba de un plebiscito homologado. La homologación del 1-O no fue posible por la GC/PN a las órdenes de Rajoy.	FAVOR	santi vila hiperventilados aclaracion estrategia basar sentenciar caso kosovo independencia necesitar plebiscito homologar homologacion gcpn ordenar rajoy
