id_str	TWEET	LABEL	CLEAN	CLEAN_FULL	LEMMA	LEMMA_CLEAN
10977948356653056e+18	Turull:  El govern de l'Estat usava i abusava de la seva prerrogativa d'impugnar els acords del Parlament.  https://t.co/j62Vz8RNau #JudiciTV3CatRadio https://t.co/sZvjD8wfR4	NEUTRAL	turull govern usava abusava prerrogativa impugnar acords parlament #judicitvcatradio	turull govern usava abusava prerrogativa impugnar acords parlament #judicitvcatradio	turull governar usar abusar prerrogativa impugnar acord parlament #judicitvcatradio	turull governar usar abusar prerrogativa impugnar acord parlament #judicitvcatradio
1038753847714480128	RT @elnacionalcat: Més independentisme que abans de l'1-O: un 51% dels catalans vol separar-se d'Espanya https://t.co/wEWFrHrXps	FAVOR	independentisme catalans separarse espanya	més independentisme o catalans vol separarse espanya	més independentisme o català volum separarse espanya	independentisme catala volum separarse espanya
10921095410078556e+18	▶️ La factoria de Nissan a Barcelona torna a estar a la corda fluixa https://t.co/Dvs3i1D83n https://t.co/mcim7xvRpe	NEUTRAL	factoria nissan barcelona torna corda fluixa	️ factoria nissan barcelona torna corda fluixa	️ factoria nissan barcelona tornar cordar fluix	factoria nissan barcelona tornar cordar fluix
1097618305966329856	Ei, i si la @assemblea possa unes pantalles gegants a l'Arc del triomf dijous per seguir les declaracions dels presos politics?  Com quan juga la seleccion española i hi van els de Ciudadanos, i demostrem la diferencia entre uns i altres  O potser el 21F teniu algo millor a fer?	FAVOR	possa pantalles gegants triomf dijous seguir declaracions presos politics juga seleccion española ciudadanos demostrem diferencia teniu algo millor	ei possa pantalles gegants arc triomf dijous seguir declaracions presos politics juga seleccion española ciudadanos demostrem diferencia f teniu algo millor	ei possa pantalla gegant arcar triomfar dijous seguir declaració pres politics jugar seleccionar española ciudadanos demostrar diferenciar f tenir algo millorar	possa pantalla gegant arcar triomfar dijous seguir declaracio pres politics jugar seleccionar española ciudadanos demostrar diferenciar tenir algo millorar
11030710667826831e+18	@ARApolitica Quina comissio del ICAB? No serán els del grupet del Pina? Ayyy quina casualitat... vaja tontería de noticia,... com us esforceu en noticies novedoses d’investigacio ! Chapeau!	AGAINST	quina comissio icab serán grupet pina ayyy quina casualitat vaja tontería noticia esforceu noticies novedoses investigacio chapeau	quina comissio icab serán grupet pina ayyy quina casualitat vaja tontería noticia esforceu noticies novedoses investigacio chapeau	quin comissio icab serán grupet pina ayyy quin casualitat anar tontería noticiar esforçar noticiar novedoses investigacio chapeau	quin comissio icab seran grupet pina ayyy quin casualitat anar tonteria noticiar esforçar noticiar novedoses investigacio chapeau
10376206773381816e+18	Puigdemont i Torra volen enfrontar-nos als catalans, però tots i totes, pensem el que pensem sobre la independència, patim igual les retallades que ells o Rajoy des de Moncloa ens han imposat #QueNoEnsEnfrontin	AGAINST	puigdemont torra volen enfrontarnos catalans però pensem pensem independència patim igual retallades rajoy moncloa imposat #quenoensenfrontin	puigdemont torra volen enfrontarnos catalans però pensem pensem independència patim igual retallades rajoy des moncloa imposat #quenoensenfrontin	puigdemont torra voler enfrontarnos català però pensar pensar independència patir igualar retallar rajoy donar moncloa imposar #quenoensenfrontin	puigdemont torra voler enfrontarnos catala pero pensar pensar independencia patir igualar retallar rajoy donar moncloa imposar #quenoensenfrontin
10978742192773939e+18	Es reprèn el judici del procés amb les respostes de Jordi Turull a la seva defensa i la declaració de Raül Romeva. Segueix el judici en directe: 🖥Vídeo: https://t.co/6JGdbspILF     📻Àudio: https://t.co/okXOAvMYMX     📱Minut a minut: https://t.co/5YRT0CrLTL #JudiciTV3CatRàdio https://t.co/Icjk9V0VEw	NEUTRAL	reprèn judici procés respostes jordi turull defensa declaració raül romeva segueix judici directe vídeo àudio minut minut #judicitvcatràdio	reprèn judici procés respostes jordi turull defensa declaració raül romeva segueix judici directe vídeo àudio minut minut #judicitvcatràdio	reprendre judici procés resposta jordi turull defensar declaració raül romeva seguir judici directe vídeo àudio minutar minutar #judicitvcatràdio	reprendre judici proces resposta jordi turull defensar declaracio raul romeva seguir judici directe video audio minutar minutar #judicitvcatradio
10977846890987438e+18	📍Es reprèn el judici del procés amb les declaracions dels exconsellers Jordi Turull i Raül Romeva.   Segueix el judici en directe: 🖥Vídeo: https://t.co/6JGdbspILF    📻Àudio: https://t.co/okXOAvMYMX    📱Minut a minut: https://t.co/5YRT0CrLTL #JudiciTV3CatRàdio https://t.co/7wGnIbwrcd	NEUTRAL	reprèn judici procés declaracions exconsellers jordi turull raül romeva segueix judici directe vídeo àudio minut minut #judicitvcatràdio	es reprèn judici procés declaracions exconsellers jordi turull raül romeva segueix judici directe vídeo àudio minut minut #judicitvcatràdio	ell reprendre judici procés declaració exconseller jordi turull raül romeva seguir judici directe vídeo àudio minutar minutar #judicitvcatràdio	reprendre judici proces declaracio exconseller jordi turull raul romeva seguir judici directe video audio minutar minutar #judicitvcatradio
1097361779011784705	Acusem L'estat Gràcies👏👏👏👏 @MossosXdemos @ANC_Mossos @ANC_Bombers #orgulldepoble #CapALaIndependència #UnPasEndavant #21FVagaGeneral #lautodeterminacionoesdelicte #RepúblicaCatalana #InvestimPuigdemontJa #PuigdemontElNostrePresident #OmplimElsCarrersJA #1Oct #NiOblitNiPerdó https://t.co/T5AhyFdG2C	FAVOR	acusem gràcies #orgulldepoble #capalaindependència #unpasendavant #fvagageneral #lautodeterminacionoesdelicte #repúblicacatalana #investimpuigdemontja #puigdemontelnostrepresident #omplimelscarrersja #oct #nioblitniperdó	acusem gràcies #orgulldepoble #capalaindependència #unpasendavant #fvagageneral #lautodeterminacionoesdelicte #repúblicacatalana #investimpuigdemontja #puigdemontelnostrepresident #omplimelscarrersja #oct #nioblitniperdó	acusar gràcia #orgulldepoble #capalaindependència #unpasendavant #fvagageneral #lautodeterminacionoesdelicte #repúblicacatalana #investimpuigdemontja #puigdemontelnostrepresident #omplimelscarrersja #oct #nioblitniperdó	acusar gracia #orgulldepoble #capalaindependencia #unpasendavant #fvagageneral #lautodeterminacionoesdelicte #republicacatalana #investimpuigdemontja #puigdemontelnostrepresident #omplimelscarrersja #oct #nioblitniperdo
1103662262655569920	@RaiLopezCalvet @Virgili7 @KRLS Jo vaig col.laborar i després vaig portar els.meus pares a votar que ja són grans. Ma germana gran va passar la nit a l'escola i el.meu germà petit estava a aquelles escoles que no obrien l'1O i informava a on podien anar a votar. Som 12 membres culpables	FAVOR	collaborar després poar elsmeus pares votar grans germana gran passar escola elmeu germà petit escoles obrien informava podien votar membres culpables	collaborar després poar elsmeus pares votar són grans germana gran passar nit escola elmeu germà petit escoles obrien o informava podien votar membres culpables	collaborar després poar elsmeus pare votar ser gran germana granar passar nit escolar elmeu germà petit escolar obrir o informar poder votar membre culpable	collaborar despres poar elsmeus pare votar gran germana granar passar escolar elmeu germa petit escolar obrir informar poder votar membre culpable
1043146204694147073	Els partits del 155 units donant suport a jutges que ens insulten @sanchezcastejon  Us està quedant una Espanya preciosa Cap diferència amb el PP, sou tots iguals https://t.co/pOJV3JXCwv	FAVOR	paits units donant supo jutges insulten està quedant espanya preciosa diferència iguals	paits units donant supo jutges insulten està quedant espanya preciosa diferència pp iguals	paits unir donar supo jutjar insultar estar quedar espanya preciós diferència pp igual	paits unir donar supo jutjar insultar estar quedar espanya precios diferencia igual
11031871429546353e+18	La 1⃣ de les #324mésvistes: Enric Millo explica els relats  esfereïdors  del que havien viscut per culpa del  Fairy  i la xarxa li respon amb acudits.  https://t.co/7f3XIYaLxC	NEUTRAL	#mésvistes enric millo explica relats esfereïdors viscut culpa fairy xarxa respon acudits	#mésvistes enric millo explica relats esfereïdors viscut culpa fairy xarxa respon acudits	#mésvistes enric millo explicar relat esfereïdor viure culpar fairy xarxa respondre acudit	#mesvistes enric millo explicar relat esfereidor viure culpar fairy xarxa respondre acudit
11025649440027075e+18	🗞”Hem de ser valentes i fer un pas endavant” Ho diu la Vicepresidenta de @conselladvocat i de @Abogacia_es, la degana @AdvocatsReus @OrdunaEncarna, una de les ‘#Dones al càrrec a #Tarragona’👉 https://t.co/p2Fz0b7CaO. Aquí teniu l’entrevista publicada al @diaridtarragona 📰 👇 https://t.co/6WHuUlqoWt	AGAINST	hem valentes endavant vicepresidenta degana #dones càrrec #tarragona’ aquí teniu entrevista publicada	hem valentes endavant diu vicepresidenta degana #dones càrrec #tarragona’ aquí teniu entrevista publicada	haver valent endavant dir vicepresidenta degana #dones càrrec #tarragona’ aquí tenir entrevistar publicar	haver valent endavant vicepresidenta degana #dones carrec #tarragona’ aqui tenir entrevistar publicar
11033093955958374e+18	Estic per votar al PSOE, mira que et dic. #verguensaajena https://t.co/St4gnONZbd	NEUTRAL	votar psoe mira #verguensajena	votar psoe mira dic #verguensajena	votar psoe mirar dir #verguensajena	votar psoe mirar #verguensajena
1096111409111408641	RT @maimaicena: 👏👏👏👏 Que quedi clar, q tenim uns polítics del 10 i sens dubta un bon president.  Gràcies @KRLS https://t.co/Jbt4h5HfWm	FAVOR	quedi clar tenim polítics dubta president gràcies	quedi clar q tenim polítics dubta bon president gràcies	quedar clar q tenir polític dubtar bo president gràcia	quedar clar tenir politic dubtar president gracia
10979791473794621e+18	Friso per veure què diu @DesbordemCat sobre la posició de Sobiranistes i Elisenda Alamany.	AGAINST	friso veure posició sobiranistes elisenda alamany	friso veure diu posició sobiranistes elisenda alamany	frisar veure dir posició sobiranistes elisenda alamany	frisar veure posicio sobiranistes elisenda alamany
1043563321432133633	Helicopter de la Guardia Civil volan per Barcelona...son concients q la festa sera grossa. Es van preparan... El q no saven es q la festa sera sorpresa! #NiOblitNiPerdó  #OmplimSantJaume29s	FAVOR	helicopter guardia civil volan barcelonason concients festa grossa preparan saven festa sorpresa #nioblitniperdó #omplimsantjaumes	helicopter guardia civil volan barcelonason concients q festa grossa preparan q saven q festa sorpresa #nioblitniperdó #omplimsantjaumes	helicopter guardia civil volan barcelonason concients q festa gros preparan q saven q festa sorprendre #nioblitniperdó #omplimsantjaumes	helicopter guardia civil volan barcelonason concients festa gros preparan saven festa sorprendre #nioblitniperdo #omplimsantjaumes
11030443095054582e+18	RT @er_pllo: Ha hagut de fer molt de mal Cobos que l’únic amb el que  intenten desacreditar-lo és amb la fake new de que era un franquista…	AGAINST	cobos únic intenten desacreditarlo fake franquista	cobos únic intenten desacreditarlo és fake new franquista	cobos únic intentar desacreditarlo ser fake new franquista	cobos unic intentar desacreditarlo fake franquista
10992905108654285e+18	La líder de l'oposició a #Catalunya ha afirmat que la seva vida ha estat marcada per decisions  difícils , però que sempre ha optat per donar un pas endavant #Arrimadas  https://t.co/PUjlhQ7Ldx	NEUTRAL	líder oposició #catalunya afirmat vida marcada decisions difícils però sempre optat donar endavant #arrimadas	líder oposició #catalunya afirmat vida marcada decisions difícils però sempre optat donar endavant #arrimadas	líder oposició #catalunya afirmar vida marcar decisió difícil però sempre optar donar endavant #arrimadas	lider oposicio #catalunya afirmar vida marcar decisio dificil pero sempre optar donar endavant #arrimadas
1043971292469383168	RT @aleiixmokdad: 23 setembre 2018. Centre Penitenciari de Lledoners.  #LlibertatPresosPolítics https://t.co/vtuEEob14W	FAVOR	setembre centre penitenciari lledoners #llibeatpresospolítics	setembre centre penitenciari lledoners #llibeatpresospolítics	setembre centrar penitenciari lledoner #llibeatpresospolítics	setembre centrar penitenciari lledoner #llibeatpresospolitics
1093260085416116230	RT @InformacioCat: ATENCIÓ: 16 de febrer, manifestació unitària de partits i entitats per demanar l'absolució dels presos polítics	FAVOR	atenció febrer manifestació unitària paits entitats demanar absolució presos polítics	atenció febrer manifestació unitària paits entitats demanar absolució presos polítics	atenció febrer manifestació unitari paits entitat demanar absolució pres polític	atencio febrer manifestacio unitari paits entitat demanar absolucio pres politic
1039830590818857e+18	El PDeCAT ha acceptat l'esmena del PSOE a la seva moció que reclama diàleg, perquè  només afegeix que sigui dins del marc legal, que nosaltres entenem que permet fer el referèndum  https://t.co/LIA0WaD59v	AGAINST	pdecat acceptat esmena psoe moció reclama diàleg només afegeix marc legal entenem permet referèndum	pdecat acceptat esmena psoe moció reclama diàleg només afegeix marc legal entenem permet referèndum	pdecat acceptar esmenar psoe moció reclamar diàleg nòmer afegir marcar legal entendre permetre referèndum	pdecat acceptar esmenar psoe mocio reclamar dialeg nomer afegir marcar legal entendre permetre referendum
1043426779594219520	Brutal: [Vídeo] Un unionista irromp a l’Ajuntament de Blanes amenaçant d’arrencar una pancarta pels presos polítics: “al final van a venir armas” https://t.co/ajsQ4lUTlk via @larepublicaCAT	FAVOR	brutal vídeo unionista irromp ajuntament blanes amenaçant arrencar pancaa pels presos polítics final venir armas	brutal vídeo unionista irromp ajuntament blanes amenaçant arrencar pancaa pels presos polítics final venir armas	brutal vídeo unionista irrompre ajuntament blan amenaçar arrencar pancaa pels pres polític final venir armas	brutal video unionista irrompre ajuntament blan amenaçar arrencar pancaa pels pres politic final venir armas
1099396545932341250	El silenci de les universitats espanyoles sobre l'atac de l'Estat als drets fonamentals dels independentistes és una vergonya; el de les universitats catalanes, directament repugnant, i mostra clara de l'estratègia del  free rider  o  gorrer .	FAVOR	silenci universitats espanyoles atac drets fonamentals independentistes vergonya universitats catalanes directament repugnant mostra clara estratègia free rider gorrer	silenci universitats espanyoles atac drets fonamentals independentistes és vergonya universitats catalanes directament repugnant mostra clara estratègia free rider gorrer	silenci universitat espanyola atacar dret fonamental independentista ser vergonyar universitat catalana directament repugnar mostrar clar estratègia free rider gorrer	silenci universitat espanyola atacar dret fonamental independentista vergonyar universitat catalana directament repugnar mostrar clar estrategia free rider gorrer
10961105444431094e+18	#Més324 @324cat @tv3cat 22h anàlisi de l'actualitat del dia amb @Apujolmas, @ManuelCuyas i @ana_cardenal  https://t.co/oLfkzl3O42 #JudiciTV3CatRàdio https://t.co/cQGIr3ZxZf	NEUTRAL	#més anàlisi actualitat #judicitvcatràdio	#més h anàlisi actualitat dia #judicitvcatràdio	#més hora anàlisi actualitat dia #judicitvcatràdio	#mes hora analisi actualitat #judicitvcatradio
11094622004339507e+18	🔴 DIRECTE | MANUEL VALLS (@manuelvalls): “A França, només Le Pen em va dir una vegada que jo era de fora. Els primers a dir-me que he de tornar al meu país són els amics de Puigdemont”  👉 https://t.co/dZz08VFw4D https://t.co/JtT12nHZcj	AGAINST	directe manuel valls frança només vegada primers dirme tornar país amics puigdemont	directe manuel valls frança només le pen vegada primers dirme tornar país són amics puigdemont	directe manuel vall frança nòmer le penar vegada primer dirme tornar pair ser amic puigdemont	directe manuel vall frança nomer penar vegada primer dirme tornar pair amic puigdemont
1097380334574936066	I si es presenten els indepes i soberanistes (@Pdemocratacat @Esquerra_ERC @cupnacional @CatEnComu_Podem) a les elecccions espanyoles amb el sol objectiu d’EXIGIR UN REFERÈNDUM? Ningú podrà formar govern sense nosaltres.	FAVOR	presenten indepes soberanistes elecccions espanyoles objectiu exigir referèndum podrà formar govern	presenten indepes soberanistes elecccions espanyoles objectiu exigir referèndum podrà formar govern	presentar indepes soberanistes elecccions espanyola objectiu exigir referèndum poder formar governar	presentar indepes soberanistes elecccions espanyola objectiu exigir referendum poder formar governar
10921748560519332e+18	Avui estem de ressaca. A nit l' @Academiadecine premiava a Jesús Vidal Navarro amb el #Goya2019 com millor actor revelació i a l'equip de #Campeones·com a millor pel·lícula. ENHORABONA! Per fi el valor de la diversitat és reconegut al cinema!  📸 Laia Øller #SimbiòticFestival2018 https://t.co/LmSOMPpNm2	NEUTRAL	ressaca premiava jesús vidal navarro #goya millor actor revelació equip #campeones·com millor pel·lícula enhorabona valor diversitat reconegut cinema laia øller #simbiòticfestival	ressaca nit premiava jesús vidal navarro #goya millor actor revelació equip #campeones·com millor pel·lícula enhorabona fi valor diversitat és reconegut cinema  laia øller #simbiòticfestival	ressaca nit premiar jesús vidal navarro #goya millorar actor revelació equipar #campeones·com millorar pel·lícula enhorabona fi valorar diversitat ser reconèixer cinema laia øller #simbiòticfestival	ressaca premiar jesus vidal navarro #goya millorar actor revelacio equipar #campeones·com millorar pel·licula enhorabona valorar diversitat reconeixer cinema laia øller #simbioticfestival
11030907326533755e+18	RT @MontseRepublica: @324cat Imatge de l'1 d'octubre nens al mig de l'espuma del Fairy fent de Muralla humana. Que tràgic! https://t.co/jdd…	NEUTRAL	imatge octubre nens espuma fairy fent muralla humana tràgic	imatge octubre nens espuma fairy fent muralla humana tràgic	imatge octubrar nen espuma fairy fer murallar humà tràgic	imatge octubrar espuma fairy murallar huma tragic
1099082437257248768	RT @VilaWeb: El carrer ha respost; ara cal que responga la política   Editorial de Vicent Partal https://t.co/a812qyLqq8	FAVOR	carrer respost responga política editorial vicent paal	carrer respost ara responga política editorial vicent paal	carrer respondre ara respondre polític editorial vicent paal	carrer respondre respondre politic editorial vicent paal
11041631170791875e+18	Que bé que s’ho passen ensorrant Catalunya. Serà per la pasta que en treuen. #Crisihumanitària #quantadignitat #llibertatpresosetarres https://t.co/GCmJXFPbRW	AGAINST	s’ho passen ensorrant catalunya serà pasta treuen #crisihumanitària #quantadignitat #llibeatpresosetarres	bé s’ho passen ensorrant catalunya serà pasta treuen #crisihumanitària #quantadignitat #llibeatpresosetarres	bé s’ho passar ensorrar catalunya ser pastar treure #crisihumanitària #quantadignitat #llibeatpresosetarres	s’ho passar ensorrar catalunya pastar treure #crisihumanitaria #quantadignitat #llibeatpresosetarres
1097604039460687872	Avui gran el MHP @QuimTorraiPla està disposat a anar a la presó per defensar les nostres llibertats Algun President Europeu ho faria Nosaltres haurem d'estar a l'alçada del repte #TajaniPuppetOfFascism https://t.co/NzWj8aIU4k	FAVOR	gran està disposat presó defensar llibeats president europeu faria alçada repte #tajanipuppetofascism	gran mhp està disposat presó defensar llibeats president europeu faria alçada repte #tajanipuppetofascism	granar mhp estar disposar presó defensar llibeats president europeu fer alçar reptar #tajanipuppetofascism	granar estar disposar preso defensar llibeats president europeu alçar reptar #tajanipuppetofascism
10974795955347948e+18	Maduro expulsa una delegació d’eurodiputats del PP europeu liderada per Esteban González Pons, convidats pel president encarregat Juan Guaidó  https://t.co/rIojuwv0QJ	NEUTRAL	maduro expulsa delegació eurodiputats europeu liderada esteban gonzález pons convidats president encarregat juan guaidó	maduro expulsa delegació eurodiputats pp europeu liderada esteban gonzález pons convidats president encarregat juan guaidó	maduro expulsar delegació eurodiputats pp europeu liderar esteban gonzález pondre convidat president encarregar juan guaidó	maduro expulsar delegacio eurodiputats europeu liderar esteban gonzalez pondre convidat president encarregar juan guaido
10988445318549217e+18	RT @eniubo: 4 anys més tard...Per cert, amb quins recursos @govern? Quin calendari? #FP #FPCAT https://t.co/HgDkAmUEUe	AGAINST	anys tardper quins recursos quin calendari #fpcat	anys més tardper ce quins recursos quin calendari #fp #fpcat	any més tardper ce quin recurs quin calendari #fp #fpcat	tardper quin recurs quin calendari #fpcat
11026143973342863e+18	David Pérez:  Tenim l'obligació d'inadmetre a tràmit totes les propostes que contradiguin l'ordenament constitucional  https://t.co/jd40j3nNEL #JudiciTV3CatRàdio https://t.co/hDJwPqlxh7	NEUTRAL	david pérez tenim obligació inadmetre tràmit propostes contradiguin ordenament constitucional #judicitvcatràdio	david pérez tenim obligació inadmetre tràmit propostes contradiguin ordenament constitucional #judicitvcatràdio	david pérez tenir obligació inadmetre tràmit proposta contradir ordenament constitucional #judicitvcatràdio	david perez tenir obligacio inadmetre tramit proposta contradir ordenament constitucional #judicitvcatradio
1092017647397552e+18	@jcanadellb @jurgddb @KRLS @JordiMonros @PrimariesCat @JordiGraupera Li dona suport a un candidat que és del @Pdemocratacat, i acaba de fundar la @CridaNacional. Lluny dels partits i més aprop del poble? 😅	AGAINST	dona supo candidat acaba fundar lluny paits aprop poble	dona supo candidat és acaba fundar lluny paits més aprop poble	dona supo candidat ser acabar fundar lluny paits més apropar poblar	dona supo candidat acabar fundar lluny paits apropar poblar
1095959508034170880	.@KRLS Puigdemont, absent però present a la segona sessió del judici al Suprem. Avui, a les 22h, al #Més324 tota l'actualitat del #JudiciTV3CatRàdio https://t.co/aXkuHU3Cd2	FAVOR	puigdemont absent però present segona sessió judici suprem #més actualitat #judicitvcatràdio	puigdemont absent però present segona sessió judici suprem h #més actualitat #judicitvcatràdio	puigdemont absentar però presentar segon sessió judici suprem hora #més actualitat #judicitvcatràdio	puigdemont absentar pero presentar segon sessio judici suprem hora #mes actualitat #judicitvcatradio
10921585787844568e+18	@DavidGR1714 El que deu voler dir és que per la banda catalanista ja no es pot ampliar més. En canvi per la banda de l’esquerra n’hi ha molts a punt de ser convençuts però que no ho estan encara....però l’essencial és que ja som prous per fer-ho, només ens falta força i autoconvenciment.	NEUTRAL	voler banda catalanista ampliar canvi banda esquerra n’hi punt convençuts però encaraperò essencial prous ferho només falta autoconvenciment	deu voler és banda catalanista pot ampliar més canvi banda esquerra n’hi punt convençuts però encaraperò essencial és prous ferho només falta autoconvenciment	donar voler ser banda catalanista poder ampliar més canvi banda esquerre n’hi puntar convèncer però encaraperò essencial ser prous ferho nòmer faltar autoconvenciment	donar voler banda catalanista poder ampliar canvi banda esquerre n’hi puntar convencer pero encarapero essencial prous ferho nomer faltar autoconvenciment
10959732741635277e+18	Poden contestar en català, el Tribunal ho permet.	AGAINST	poden contestar català tribunal permet	poden contestar català tribunal permet	poder contestar català tribunal permetre	poder contestar catala tribunal permetre
1097812424508493824	RT @diariARA: Per què Marchena talla @Turull i, en canvi, va deixar que @junqueras fes un discurs polític en el #JudiciProcés? https://t.co…	FAVOR	marchena talla canvi deixar discurs polític #judiciprocés	marchena talla canvi deixar fes discurs polític #judiciprocés	marchena tallar canvi deixar fer discurs polític #judiciprocés	marchena tallar canvi deixar discurs politic #judiciproces
1098946687241019392	RT @MNAnoticies: ⚠️🔴 Brutal agressió en grup de independentistes radicals a periodistes de la Sexta.   https://t.co/pXWKZcioQ9	FAVOR	brutal agressió grup independentistes radicals periodistes sexta	️ brutal agressió grup independentistes radicals periodistes sexta	️ brutal agressió grup independentista radical periodista sext	brutal agressio grup independentista radical periodista sext
1098933985802113e+18	@joanreguant @HiginiaRoig @jcoscu @tv3cat Si molt preocupats per què el sindicat vertical del govern només tingui el 0,6% dels delegats a Cat. Per què sigui inexistent a les empreses més importants del país SEAT, Nissan etc i a tota l'indústria.  Però tranquil pots continuar al teu Matrix.	AGAINST	preocupats sindicat veical govern només tingui delegats inexistent empreses impoants país seat nissan indústria però tranquil pots continuar matrix	preocupats sindicat veical govern només tingui delegats cat inexistent empreses més impoants país seat nissan indústria però tranquil pots continuar matrix	preocupar sindicar veical governar nòmer tenir delegat cat inexistent empresa més impoants pair seat nissan indústria però tranquil pot continuar matrix	preocupar sindicar veical governar nomer tenir delegat inexistent empresa impoants pair seat nissan industria pero tranquil continuar matrix
1045402174698770432	RT @Muxiqueta: Aquest dissabte toca racó literari a la plaça Sant jaume,ben d'hora ben d'hora 😉 #OmplimStJaume  #29S  #llibreslliures	FAVOR	dissabte toca racó literari plaça sant jaumeben hora hora #omplimstjaume #s #llibreslliures	dissabte toca racó literari plaça sant jaumeben hora hora  #omplimstjaume #s #llibreslliures	dissabte tocar racó literari plaçar sant jaumeben hora hora #omplimstjaume #s #llibreslliures	dissabte tocar raco literari plaçar sant jaumeben hora hora #omplimstjaume #llibreslliures
10988669057319936e+18	RT @PoliDisidente: Hi ha més dignitat i humanitat en 44 segons d'en Quim que en tota la vida del  senyor  Arcadi Espada. https://t.co/QbYjl…	NEUTRAL	dignitat humanitat segons quim vida senyor arcadi espada	més dignitat humanitat segons quim vida senyor arcadi espada	més dignitat humanitat segon quim vida senyor arcadi espadar	dignitat humanitat segon quim vida senyor arcadi espadar
1041704465059987456	📰 Article de l'HVP Oriol @junqueras, des de Lledoners. 🖊  La voluntat de votar com a instrument de resolució política a l’actual situació és inqüestionable. Gairebé incontestable.  📅 16-09-18 (@elpuntavui) 🔴https://t.co/8f33vADXlq	FAVOR	aicle oriol lledoners voluntat votar instrument resolució política actual situació inqüestionable gairebé incontestable	aicle hvp oriol des lledoners  voluntat votar instrument resolució política actual situació és inqüestionable gairebé incontestable	aicle hvp oriol donar lledoner voluntat votar instrumentar resolució polític actual situació ser inqüestionable gairebé incontestable	aicle oriol donar lledoner voluntat votar instrumentar resolucio politic actual situacio inquestionable gairebe incontestable
11027145527755203e+18	RT @FinsalNabokov: Al judici, a hores d'ara, encara no sabem qui va ordenar el  código rojo  https://t.co/rxyx4pecNL	NEUTRAL	judici hores sabem ordenar código rojo	judici hores ara sabem ordenar código rojo	judici hora ara saber ordenar código rojo	judici hora saber ordenar codigo rojo
10960453949271368e+18	Albert Rivera considera d’un “cinisme pur” que Junqueras digui “Estimo Espanya” en la declaració davant el Tribunal Suprem: “Els que estimem Espanya no la volem liquidar” https://t.co/6N3eYJnMfz #JudiciTV3CatRàdio https://t.co/jgnR8WEuIj	NEUTRAL	albe rivera considera cinisme junqueras digui estimo espanya declaració davant tribunal suprem estimem espanya volem liquidar #judicitvcatràdio	albe rivera considera cinisme pur junqueras digui estimo espanya declaració davant tribunal suprem estimem espanya volem liquidar #judicitvcatràdio	albe rivera considerar cinisme pur junqueras dir estimar espanya declaració davant tribunal suprem estimar espanya voler liquidar #judicitvcatràdio	albe rivera considerar cinisme junqueras estimar espanya declaracio davant tribunal suprem estimar espanya voler liquidar #judicitvcatradio
1098819424172294145	⚠️ IMATGES DE L'ÚLTIMA VISITA PÚBLICA DE SABI ESTRUBEL A SANT ESTEVE DE LES ROURES. #SabiEstrubel #SantEsteveDeLesRoures #Catalonia #JudiciTV3CatRàdio #VagaGeneral21 https://t.co/JdU9LIAO2b	FAVOR	imatges última visita pública sabi estrubel sant esteve roures #sabiestrubel #santestevedelesroures #catalonia #judicitvcatràdio #vagageneral	️ imatges última visita pública sabi estrubel sant esteve roures #sabiestrubel #santestevedelesroures #catalonia #judicitvcatràdio #vagageneral	️ imatge últim visitar públic sabi estrubel sant esteve roure #sabiestrubel #santestevedelesroures #catalonia #judicitvcatràdio #vagageneral	imatge ultim visitar public sabi estrubel sant esteve roure #sabiestrubel #santestevedelesroures #catalonia #judicitvcatradio #vagageneral
10979025967470797e+18	@egarriga Hem parlat moltes vegades del caràcter clarament endogàmic de la NFL però hi ha coses que pasen de taca d'oli. Aquest, Hue Jackson, etc... Segueixent trobant feine rere feina tot i demostrar vegada rere vegada que són uns inútils.	NEUTRAL	parlat vegades caràcter clarament endogàmic però coses pasen taca jackson segueixent trobant feine feina demostrar vegada vegada inútils	parlat vegades caràcter clarament endogàmic nfl però coses pasen taca oli hue jackson segueixent trobant feine feina demostrar vegada vegada són inútils	parlar vegada caràcter clarament endogàmic nfl però cosa pasen tacar oli hue jackson segueixent trobar feine feina demostrar vegada vegada ser inútil	parlar vegada caracter clarament endogamic pero cosa pasen tacar jackson segueixent trobar feine feina demostrar vegada vegada inutil
10961455692889987e+18	RT @tonicantona: Roda de premsa del cap gros del 155 parlant de Junqueras i aquest responent. https://t.co/lucpYF45z5	AGAINST	roda premsa gros parlant junqueras responent	roda premsa gros parlant junqueras responent	rodar premsar gro parlar junqueras respondre	rodar premsar parlar junqueras respondre
10961083098143949e+18	Què queda en suspens a Catalunya amb el  no  als pressupostos? https://t.co/6WZOTWLJbe https://t.co/3VCYCmMrtE	NEUTRAL	queda suspens catalunya pressupostos	queda suspens catalunya pressupostos	quedar suspendre catalunya pressupost	quedar suspendre catalunya pressupost
